run_idx,algorithm,dataset_size,epsilon,proportions,proportion_key,reset_mode,extra_terminal_steps,seed,status,error,feature_coverage,elapsed_seconds
675,FOGAS,20000,0.7,60% optimal-eps / 40% random,60_40,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.109406019166607,22.049218570115045
676,FOGAS,4000,0.0,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.086512324063187,13.185450937133282
677,FOGAS,8000,0.0,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.112469700461411,13.694857633905485
678,FOGAS,12000,0.0,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.00677636149123,15.121100238990039
679,FOGAS,16000,0.0,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.8972615977827663,18.57479044701904
680,FOGAS,20000,0.0,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.9510425641442066,22.05678420816548
681,FOGAS,4000,0.1,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.7275668705902216,13.29410765483044
682,FOGAS,8000,0.1,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.048560828573388,13.736891590058804
683,FOGAS,12000,0.1,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.958753739270061,15.187314007198438
684,FOGAS,16000,0.1,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.087786083135148,18.659937141928822
685,FOGAS,20000,0.1,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.112708078013764,22.063611337915063
686,FOGAS,4000,0.3,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.6758231036358495,13.244009296875447
687,FOGAS,8000,0.3,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.869549836213943,13.665428729960695
688,FOGAS,12000,0.3,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.609859154747408,15.147538739955053
689,FOGAS,16000,0.3,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.53577566059265,18.587595879100263
690,FOGAS,20000,0.3,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.459882910872659,22.048108116956428
691,FOGAS,4000,0.5,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.5887218064734965,13.19160896888934
692,FOGAS,8000,0.5,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.572178553144566,13.598849979927763
693,FOGAS,12000,0.5,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.36853270681504,15.185422545997426
694,FOGAS,16000,0.5,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.498700967611088,18.548656092956662
695,FOGAS,20000,0.5,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.480566548422406,22.00951173203066
696,FOGAS,4000,0.7,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.933844182395939,13.231295268982649
697,FOGAS,8000,0.7,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.970871046952568,13.485746189951897
698,FOGAS,12000,0.7,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.129926280856822,15.053977408912033
699,FOGAS,16000,0.7,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.061039156920893,18.544534706976265
700,FOGAS,20000,0.7,40% optimal-eps / 60% random,40_60,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.193243867239492,22.025255156913772
701,FOGAS,4000,0.0,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.343910541061034,13.22185573191382
702,FOGAS,8000,0.0,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.965658584615706,13.508962077088654
703,FOGAS,12000,0.0,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.040021756613351,15.076339629013091
704,FOGAS,16000,0.0,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.102684216531587,18.534672148991376
705,FOGAS,20000,0.0,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.169090454047549,22.022890869062394
706,FOGAS,4000,0.1,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.513793535124314,13.355494091985747
707,FOGAS,8000,0.1,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.834790870931118,13.574006922077388
708,FOGAS,12000,0.1,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.900936341773575,15.079374696826562
709,FOGAS,16000,0.1,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.616164704462339,18.55802635801956
710,FOGAS,20000,0.1,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.4492159503300135,22.148280789144337
711,FOGAS,4000,0.3,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),7.8784369866480795,13.183281518053263
712,FOGAS,8000,0.3,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.2156486701877105,13.552734235068783
713,FOGAS,12000,0.3,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.200705372679231,15.157384816091508
714,FOGAS,16000,0.3,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.843111134603613,18.52891584788449
715,FOGAS,20000,0.3,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.822005918224587,22.12097567692399
716,FOGAS,4000,0.5,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),10.044548270401716,13.170579451834783
717,FOGAS,8000,0.5,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),7.658884134449243,13.566594845149666
718,FOGAS,12000,0.5,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),7.027398222978688,15.148690381087363
719,FOGAS,16000,0.5,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),7.081468493108231,18.531892034923658
720,FOGAS,20000,0.5,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.908769061599864,22.125845989910886
721,FOGAS,4000,0.7,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),10.233920278926934,13.1129169780761
722,FOGAS,8000,0.7,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),9.533905485788328,13.434424172854051
723,FOGAS,12000,0.7,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),8.394784271474267,15.099432143149897
724,FOGAS,16000,0.7,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),8.01374666270151,18.564562757033855
725,FOGAS,20000,0.7,20% optimal-eps / 80% random,20_80,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),7.530157061833423,22.10777332307771
726,FOGAS,4000,0.0,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),13.700334764634285,13.172379661118612
727,FOGAS,8000,0.0,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.066751829033516,13.58788706897758
728,FOGAS,12000,0.0,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.393633134958435,15.164038377115503
729,FOGAS,16000,0.0,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.102177843674545,18.63699113484472
730,FOGAS,20000,0.0,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),11.900617125941194,21.971181969856843
731,FOGAS,4000,0.1,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),13.700334764634285,13.14839198696427
732,FOGAS,8000,0.1,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.066751829033516,13.50613653101027
733,FOGAS,12000,0.1,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.393633134958435,15.119760553119704
734,FOGAS,16000,0.1,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.102177843674545,18.6259167578537
735,FOGAS,20000,0.1,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),11.900617125941194,21.976386575959623
736,FOGAS,4000,0.3,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),13.700334764634285,13.226116226054728
737,FOGAS,8000,0.3,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.066751829033516,13.57037872611545
738,FOGAS,12000,0.3,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.393633134958435,15.125572409946471
739,FOGAS,16000,0.3,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.102177843674545,18.639451129129156
740,FOGAS,20000,0.3,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),11.900617125941194,21.97050182102248
741,FOGAS,4000,0.5,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),13.700334764634285,13.164094957057387
742,FOGAS,8000,0.5,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.066751829033516,13.472825885051861
743,FOGAS,12000,0.5,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.393633134958435,15.251352186780423
744,FOGAS,16000,0.5,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.102177843674545,18.534278388833627
745,FOGAS,20000,0.5,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),11.900617125941194,21.973261527949944
746,FOGAS,4000,0.7,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),13.700334764634285,13.122705450979993
747,FOGAS,8000,0.7,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.066751829033516,13.53614211594686
748,FOGAS,12000,0.7,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.393633134958435,15.203752880916
749,FOGAS,16000,0.7,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.102177843674545,18.521763016004115
750,FOGAS,20000,0.7,0% optimal-eps / 100% random,0_100,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),11.900617125941194,21.969946980010718
751,FOGAS,4000,0.0,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.0152775833610077,13.161729858024046
752,FOGAS,8000,0.0,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.9517594448704,13.603074386017397
753,FOGAS,12000,0.0,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.038062168818465,15.386315024923533
754,FOGAS,16000,0.0,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.948256619728513,18.73690139502287
755,FOGAS,20000,0.0,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.011008961380803,22.27273883111775
756,FOGAS,4000,0.1,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.766425703912867,13.236244465922937
757,FOGAS,8000,0.1,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.1080940524210035,13.57132182107307
758,FOGAS,12000,0.1,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.2074572602324967,15.423992492025718
759,FOGAS,16000,0.1,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.1571020688270974,18.72978284396231
760,FOGAS,20000,0.1,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.105008152345366,22.233143624151126
761,FOGAS,4000,0.3,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.397180308440758,13.196799895027652
762,FOGAS,8000,0.3,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.470224204992866,13.78261991799809
763,FOGAS,12000,0.3,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.4921541135737075,15.206442805938423
764,FOGAS,16000,0.3,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.4636265056926683,18.683780191931874
765,FOGAS,20000,0.3,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.488552883710634,22.16407031007111
766,FOGAS,4000,0.5,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.5283942801630532,13.161085207015276
767,FOGAS,8000,0.5,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.813026450349429,13.663651660084724
768,FOGAS,12000,0.5,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.85799722140836,15.139942645095289
769,FOGAS,16000,0.5,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.933240759540549,18.65959394699894
770,FOGAS,20000,0.5,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.9022381324962323,22.144934751093388
771,FOGAS,4000,0.7,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.544591694513656,13.14664952782914
772,FOGAS,8000,0.7,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.3690024251451725,13.701634743949398
773,FOGAS,12000,0.7,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.478901543135765,15.126424404093996
774,FOGAS,16000,0.7,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.399828101400867,18.595349546987563
775,FOGAS,20000,0.7,100% optimal-eps / 0% random,100_0,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.293035570762541,22.06562615185976
776,FOGAS,4000,0.0,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.7043216030225405,13.36106235301122
777,FOGAS,8000,0.0,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.5984969139902385,13.557542885886505
778,FOGAS,12000,0.0,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.6024337589647497,15.199167557992041
779,FOGAS,16000,0.0,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.482224232051478,18.709575745044276
780,FOGAS,20000,0.0,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.416303109540027,22.194109509000555
781,FOGAS,4000,0.1,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.6861618010099138,13.333923124941066
782,FOGAS,8000,0.1,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.7740953929033187,13.509933752007782
783,FOGAS,12000,0.1,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.654186299766363,15.150091755902395
784,FOGAS,16000,0.1,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.5493383392923312,18.682277224957943
785,FOGAS,20000,0.1,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.6119647039442557,22.168995578074828
786,FOGAS,4000,0.3,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.324342478885212,13.341517738997936
787,FOGAS,8000,0.3,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.234401609809944,13.51506380806677
788,FOGAS,12000,0.3,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.268712358557571,15.183375190012157
789,FOGAS,16000,0.3,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.9839117736661462,18.631958639947698
790,FOGAS,20000,0.3,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.9143491751771595,22.135476025985554
791,FOGAS,4000,0.5,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.343785317234391,13.31930453912355
792,FOGAS,8000,0.5,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.359655545581203,13.557867259951308
793,FOGAS,12000,0.5,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.630683951828683,15.115304172970355
794,FOGAS,16000,0.5,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.632563958202051,18.62257129396312
795,FOGAS,20000,0.5,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.625207056202942,22.241274391068146
796,FOGAS,4000,0.7,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.625776484130111,13.123545599868521
797,FOGAS,8000,0.7,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.338400210466012,13.477394165005535
798,FOGAS,12000,0.7,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.222672875917934,15.088625428033993
799,FOGAS,16000,0.7,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.23838891687308,18.591515140840784
800,FOGAS,20000,0.7,80% optimal-eps / 20% random,80_20,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.2025844328504,22.177894529188052
801,FOGAS,4000,0.0,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.22524592240781,13.145223584026098
802,FOGAS,8000,0.0,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.026775604118268,13.516495324904099
803,FOGAS,12000,0.0,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.935964087182186,15.188055973965675
804,FOGAS,16000,0.0,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.9283404269810416,18.641336595173925
805,FOGAS,20000,0.0,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.8802437310196947,22.268103501060978
806,FOGAS,4000,0.1,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.416046884923158,13.17787538212724
807,FOGAS,8000,0.1,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.372483057903823,13.523478602059186
808,FOGAS,12000,0.1,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.327475621968766,15.132669521030039
809,FOGAS,16000,0.1,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.186241492949466,18.75683852704242
810,FOGAS,20000,0.1,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.104503871979025,22.115189355099574
811,FOGAS,4000,0.3,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.489952431688911,13.120523056015372
812,FOGAS,8000,0.3,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.903027650553784,13.497525349957868
813,FOGAS,12000,0.3,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.08590383200897,15.126948025077581
814,FOGAS,16000,0.3,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.090178774803346,18.76732980599627
815,FOGAS,20000,0.3,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.026297146511553,22.112158596049994
816,FOGAS,4000,0.5,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),7.121750468907778,13.170816584024578
