rho,seed,T,alpha,eta,theta_lambda,theta_lr,theta_inner_steps,beta_update,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,dataset_path,problem,gamma,intended_prob,num_trajectories,max_steps,checkpoint_count,device,status,error,step,checkpoint_idx,solver_avg_reward,solver_success_rate,greedy_avg_reward,greedy_success_rate,total_loss,policy_objective,beta_objective,q_objective,theta_norm,policy_grad_norm,beta_grad_norm,theta_grad_norm,train_elapsed_seconds,elapsed_seconds,run_idx
1.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,900,6,-1.417450000000001,0.35,-0.04654999999999995,0.9,-0.8742940111447541,-0.9120909231254045,0.02570562302740835,-0.8833215122962375,44.34997185163816,0.0020447761919751973,0.1577411261004459,0.04883773098089215,19.941315165022388,20.88104916701559,21
1.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1050,7,-1.2556000000000003,0.44,-0.03249999999999992,0.91,-1.0075502988765048,-1.070107379433361,0.04244927277504264,-1.0177726256130986,49.2082952478358,0.0016777397912726524,0.17479654200683306,0.048215424660016576,19.941315165022388,21.00282753101783,21
1.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1200,8,-0.9720500000000003,0.61,0.039400000000000095,0.94,-1.1341313421595849,-1.23863091485615,0.06586816592904587,-1.1448230459931523,52.40977660743303,0.002581224317656093,0.18707685347628844,0.04741152837994496,19.941315165022388,21.12163277901709,21
1.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1350,9,-0.7359000000000002,0.67,0.039400000000000095,0.94,-1.2524984648182054,-1.4300182815519118,0.09750097836340924,-1.2639724618657353,55.588537085949845,0.004500250322220398,0.23946519735332494,0.04647552062968359,19.941315165022388,21.236300010990817,21
1.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1500,10,-0.47105000000000025,0.77,0.039400000000000095,0.94,-1.3645595001176112,-1.6250251619176292,0.13543987659919565,-1.3768282065585875,59.12017441777769,0.00674449815350169,0.23188587992007192,0.04540201983476264,19.941315165022388,21.347577585023828,21
1.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1650,11,-0.36625000000000013,0.79,0.039400000000000095,0.94,-1.4663468296901598,-1.8465058323568635,0.18365247878207355,-1.478816488609452,63.64486842254178,0.0035737704242779114,0.2618034461984791,0.0442301978402796,19.941315165022388,21.4622088780161,21
1.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1800,12,-0.34600000000000025,0.81,0.039400000000000095,0.94,-1.5581946987598059,-2.09759440969051,0.2418045394927648,-1.5714098561730763,67.71355833917937,0.006089547996918955,0.300110269089707,0.042880261601377256,19.941315165022388,21.572189950034954,21
1.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1950,13,-0.26340000000000013,0.87,0.039400000000000095,0.94,-1.6441234882913542,-2.3403250738971004,0.3058756776581739,-1.6576152885784976,73.03001271734527,0.010257370959291617,0.29198988255425745,0.04145420160293704,19.941315165022388,21.680187857011333,21
1.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2100,14,-0.2127000000000001,0.88,0.039400000000000095,0.94,-1.7162773972165708,-2.6507834225627462,0.38372169412448964,-1.7296981874078867,77.64926549606385,0.004320173952421222,0.3186037807846988,0.04008441868207243,19.941315165022388,21.78817097301362,21
1.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2250,15,-0.2117500000000001,0.89,0.039400000000000095,0.94,-1.7784758727366174,-2.978067686815361,0.47152314136877754,-1.7924013309734528,83.42069453640228,0.012262744709677687,0.3731646009552424,0.03843006000865593,19.941315165022388,21.894853238016367,21
1.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2400,16,-0.1545000000000001,0.91,0.039400000000000095,0.94,-1.8310723073055764,-3.298938746583035,0.5689266262423902,-1.8457164516914655,88.18817571334642,0.004949369675177577,0.3557303641817419,0.03686440987672136,19.941315165022388,22.00052181398496,21
1.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2550,17,-0.19555000000000014,0.9,0.039400000000000095,0.94,-1.872001377463075,-3.691474934872755,0.6779974709332103,-1.8863744238633788,93.9885864637526,0.01624063509032515,0.37823414658381566,0.03493407629050665,19.941315165022388,22.106584594002925,21
1.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2700,18,-0.19015000000000012,0.9,0.039400000000000095,0.94,-1.8994771199977993,-4.098827791572555,0.8005216376508805,-1.9139853385607277,99.97977569377568,0.007691203079529768,0.41055539911852934,0.033496303488024896,19.941315165022388,22.213265119004063,21
1.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2850,19,-0.14870000000000008,0.91,0.039400000000000095,0.94,-1.915983768061121,-4.507483214159596,0.9340148929160816,-1.9305599708151786,105.68558712260047,0.01883497939685252,0.439474503568427,0.03138380199370039,19.941315165022388,22.318819075007923,21
1.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,3000,20,-0.1295000000000001,0.94,0.039400000000000095,0.94,-1.9140287282776869,-5.030883189149076,1.0859698298267408,-1.9291485362646277,111.9359303734091,0.010312434553495701,0.45120569824737944,0.029650871064034426,19.941315165022388,22.424012757022865,21
1.0,44,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,150,1,-2.0406000000000004,0.0,-2.0000000000000004,0.0,-0.14836761796754996,-0.1497837038838851,0.0016323214459525968,-0.14969232223729748,9.568872940035117,0.00031915623334810247,0.04150744435573874,0.04998485257390528,24.531771146983374,24.746964571997523,23
1.0,44,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,300,2,-2.0257500000000004,0.0,-2.00565,0.0,-0.29676218188906495,-0.2992241991580849,0.003237696902465409,-0.3002989549865918,17.427812146101186,0.0006325898606630436,0.05665628323622213,0.0499414257403353,24.531771146983374,24.92941574001452,23
1.0,44,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,450,3,-1.9763500000000005,0.04,-2.0187500000000003,0.0,-0.44460081568312615,-0.4497967675142657,0.005399002403680098,-0.44953545862843197,26.18361239199471,0.00017105734772564454,0.10611210550216015,0.04984224120871992,24.531771146983374,25.10910707397852,23
1.0,44,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,600,4,-1.9082500000000007,0.1,-0.04509999999999995,0.9,-0.5913792699764209,-0.6000412675196904,0.008620487223349608,-0.5983169078543773,34.93725371815005,0.0006095368781026357,0.0963174151772495,0.049634197543120734,24.531771146983374,25.2481440739939,23
1.0,44,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,750,5,-1.581500000000001,0.31,-0.04599999999999995,0.9,-0.7352885959592845,-0.7565578499239496,0.014711099990620546,-0.7433193751139308,40.52176391184278,0.00112159071670057,0.14506269657205004,0.0492890122741452,24.531771146983374,25.381111421971582,23
1.0,44,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,900,6,-1.3961000000000008,0.36,-0.04554999999999995,0.9,-0.8742940111447541,-0.9120909231254045,0.02570562302740835,-0.8833215122962375,44.34997185163816,0.0020447761919751973,0.1577411261004459,0.04883773098089215,24.531771146983374,25.508671684016008,23
1.0,44,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1050,7,-1.2342500000000003,0.45,-0.0314999999999999,0.91,-1.0075502988765048,-1.070107379433361,0.04244927277504264,-1.0177726256130986,49.2082952478358,0.0016777397912726524,0.17479654200683306,0.048215424660016576,24.531771146983374,25.63753699697554,23
1.0,44,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1200,8,-0.9507000000000003,0.62,0.04040000000000009,0.94,-1.1341313421595849,-1.23863091485615,0.06586816592904587,-1.1448230459931523,52.40977660743303,0.002581224317656093,0.18707685347628844,0.04741152837994496,24.531771146983374,25.758775305002928,23
1.0,44,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1350,9,-0.7145500000000002,0.68,0.04040000000000009,0.94,-1.2524984648182054,-1.4300182815519118,0.09750097836340924,-1.2639724618657353,55.588537085949845,0.004500250322220398,0.23946519735332494,0.04647552062968359,24.531771146983374,25.876926488010213,23
1.0,44,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1500,10,-0.44970000000000016,0.78,0.04040000000000009,0.94,-1.3645595001176112,-1.6250251619176292,0.13543987659919565,-1.3768282065585875,59.12017441777769,0.00674449815350169,0.23188587992007192,0.04540201983476264,24.531771146983374,25.991459888988174,23
1.0,44,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1650,11,-0.3642500000000002,0.79,0.04040000000000009,0.94,-1.4663468296901598,-1.8465058323568635,0.18365247878207355,-1.478816488609452,63.64486842254178,0.0035737704242779114,0.2618034461984791,0.0442301978402796,24.531771146983374,26.10403895401396,23
1.0,44,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1800,12,-0.3450000000000001,0.81,0.04040000000000009,0.94,-1.5581946987598059,-2.09759440969051,0.2418045394927648,-1.5714098561730763,67.71355833917937,0.006089547996918955,0.300110269089707,0.042880261601377256,24.531771146983374,26.2154965599766,23
1.0,44,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1950,13,-0.2554000000000001,0.87,0.04040000000000009,0.94,-1.6441234882913542,-2.3403250738971004,0.3058756776581739,-1.6576152885784976,73.03001271734527,0.010257370959291617,0.29198988255425745,0.04145420160293704,24.531771146983374,26.325666984019335,23
1.0,44,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2100,14,-0.2047000000000001,0.88,0.04040000000000009,0.94,-1.7162773972165708,-2.6507834225627462,0.38372169412448964,-1.7296981874078867,77.64926549606385,0.004320173952421222,0.3186037807846988,0.04008441868207243,24.531771146983374,26.434913970995694,23
1.0,44,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2250,15,-0.21075000000000008,0.89,0.04040000000000009,0.94,-1.7784758727366174,-2.978067686815361,0.47152314136877754,-1.7924013309734528,83.42069453640228,0.012262744709677687,0.3731646009552424,0.03843006000865593,24.531771146983374,26.54461702198023,23
1.0,44,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2400,16,-0.15350000000000008,0.91,0.04040000000000009,0.94,-1.8310723073055764,-3.298938746583035,0.5689266262423902,-1.8457164516914655,88.18817571334642,0.004949369675177577,0.3557303641817419,0.03686440987672136,24.531771146983374,26.656145968008786,23
1.0,44,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2550,17,-0.18710000000000013,0.9,0.04040000000000009,0.94,-1.872001377463075,-3.691474934872755,0.6779974709332103,-1.8863744238633788,93.9885864637526,0.01624063509032515,0.37823414658381566,0.03493407629050665,24.531771146983374,26.764778818993364,23
1.0,44,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2700,18,-0.1881500000000001,0.9,0.04040000000000009,0.94,-1.8994771199977993,-4.098827791572555,0.8005216376508805,-1.9139853385607277,99.97977569377568,0.007691203079529768,0.41055539911852934,0.033496303488024896,24.531771146983374,26.87363676301902,23
1.0,44,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2850,19,-0.14670000000000005,0.91,0.04040000000000009,0.94,-1.915983768061121,-4.507483214159596,0.9340148929160816,-1.9305599708151786,105.68558712260047,0.01883497939685252,0.439474503568427,0.03138380199370039,24.531771146983374,26.98123537597712,23
1.0,44,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,3000,20,-0.1275000000000001,0.94,0.04040000000000009,0.94,-1.9140287282776869,-5.030883189149076,1.0859698298267408,-1.9291485362646277,111.9359303734091,0.010312434553495701,0.45120569824737944,0.029650871064034426,24.531771146983374,27.088919049012475,23
1.0,45,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,150,1,-2.0406000000000004,0.0,-2.0000000000000004,0.0,-0.14836761796754996,-0.1497837038838851,0.0016323214459525968,-0.14969232223729748,9.568872940035117,0.00031915623334810247,0.04150744435573874,0.04998485257390528,27.338263384997845,27.539477591984905,24
1.0,45,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,300,2,-2.0202000000000004,0.0,-2.0056500000000006,0.0,-0.29676218188906495,-0.2992241991580849,0.003237696902465409,-0.3002989549865918,17.427812146101186,0.0006325898606630436,0.05665628323622213,0.0499414257403353,27.338263384997845,27.716929237009026,24
1.0,45,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,450,3,-1.9763500000000005,0.04,-2.0187500000000007,0.0,-0.44460081568312615,-0.4497967675142657,0.005399002403680098,-0.44953545862843197,26.18361239199471,0.00017105734772564454,0.10611210550216015,0.04984224120871992,27.338263384997845,27.89059174997965,24
1.0,45,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,600,4,-1.9027000000000007,0.1,-0.04809999999999996,0.9,-0.5913792699764209,-0.6000412675196904,0.008620487223349608,-0.5983169078543773,34.93725371815005,0.0006095368781026357,0.0963174151772495,0.049634197543120734,27.338263384997845,28.023243246017955,24
1.0,45,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,750,5,-1.5759500000000009,0.31,-0.04899999999999995,0.9,-0.7352885959592845,-0.7565578499239496,0.014711099990620546,-0.7433193751139308,40.52176391184278,0.00112159071670057,0.14506269657205004,0.0492890122741452,27.338263384997845,28.15197236702079,24
1.0,45,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,900,6,-1.3901000000000006,0.36,-0.04854999999999996,0.9,-0.8742940111447541,-0.9120909231254045,0.02570562302740835,-0.8833215122962375,44.34997185163816,0.0020447761919751973,0.1577411261004459,0.04883773098089215,27.338263384997845,28.27549634600291,24
1.0,45,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1050,7,-1.2277000000000005,0.45,-0.03449999999999992,0.91,-1.0075502988765048,-1.070107379433361,0.04244927277504264,-1.0177726256130986,49.2082952478358,0.0016777397912726524,0.17479654200683306,0.048215424660016576,27.338263384997845,28.40062626701547,24
1.0,45,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1200,8,-0.9556000000000003,0.61,0.03740000000000009,0.94,-1.1341313421595849,-1.23863091485615,0.06586816592904587,-1.1448230459931523,52.40977660743303,0.002581224317656093,0.18707685347628844,0.04741152837994496,27.338263384997845,28.51751862798119,24
1.0,45,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1350,9,-0.7101000000000002,0.67,0.03740000000000009,0.94,-1.2524984648182054,-1.4300182815519118,0.09750097836340924,-1.2639724618657353,55.588537085949845,0.004500250322220398,0.23946519735332494,0.04647552062968359,27.338263384997845,28.631201293028425,24
