alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,reinforce_samples,fisher_damping,cg_iters,cg_tol,state_weight_update,dataset_path,num_trajectories,max_steps,seed,device,status,error,elapsed_seconds,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.001,0.0001,1.5,1500,0.3,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,94.81681961304275,0.11,-0.8579540051056828,-0.8770360831762484,3.4583578459439486,0.02,-0.8755905557003687,-1.0332912271749006,3.6703884744147826,17.585561822191295,-178.88398749455877,28.173402711050922,17.253124529409437,2511.061900872706,36.073806281975514,16.668159559349615,0.13291497202686628,1875
0.001,0.0001,1.0,1500,0.3,10,3e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,60.933674827974755,0.11,-0.8512260638967948,-0.8723234738977699,3.3674930123778077,0.02,-0.8756656030180173,-1.0415248525862286,3.7750052435101216,13.935124878418362,95.71271904644283,9.480267181312941,14.805605238659973,2767.1040643899587,44.43229236932842,15.957382950994445,0.07068348354596186,491
0.001,0.0001,1.5,1500,0.3,20,3e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,34.46139986801427,0.11,-0.8612301236714164,-0.9823576857446494,3.5560730078015705,0.02,-0.8756656030180173,-1.0407275208646933,3.7746012796014288,-13.986195579633037,72.37138834763442,-17.909014537396693,-12.979485782238108,2627.3964305155464,39.52748430428075,25.81741308892085,0.05215681410309052,1752
0.003,0.001,0.75,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,64.25859016197501,0.1,-0.854353838435777,-0.9070012372586058,3.533819532201914,0.02,-0.8715697942581296,-1.036396196876979,3.665158689419476,7.964605970939975,-97.9578364524264,12.229667100657357,7.5414844940836305,391.6102424587055,3.9837326044892225,3.532041073877135,0.23020108432205724,834
0.001,0.0001,1.0,3000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,203.2242218319443,0.1,-0.8552082182298035,-0.8983264628382989,3.552207956487316,0.02,-0.8715697942581296,-1.0283912596384601,3.6628665653966177,10.104290104376316,-78.58159911005637,13.179126846375095,9.75369831074367,899.9763063076728,13.54484182189706,6.777948475850217,0.07376066979325864,312
0.003,0.001,0.1,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,43.134297562995926,0.1,-0.8559552019691824,-0.8607771302892937,3.388345210816588,0.02,-0.8715697942581296,-1.0359436997524933,3.673359570292031,14.270701571202636,-122.79661794254604,14.983273228506459,13.773299417913325,415.8211023179602,11.888128298396806,4.844431127989081,0.17883710530394914,823
0.001,0.0001,1.5,3000,0.03,20,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,197.25330197595758,0.1,-0.8585967130570037,-0.9293527740895662,3.5788133927692725,0.02,-0.8715697942581296,-1.0283912596384601,3.6628665653966177,12.049644329779369,-145.8365219469116,15.727287236857272,11.664372865951844,906.5090269691143,16.480044035827458,7.486412078547615,0.0870817882519122,1833
0.001,0.0001,0.5,1500,0.3,10,3e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,110.170988052967,0.1,-0.8605832868153551,-0.9393178389631056,3.4824093458971017,0.02,-0.8715697942581296,-1.0384881535681811,3.7726532035782823,8.964448551637076,150.2755575906957,-6.36301229085143,9.743825425323301,2653.4487571520563,55.35037901807548,19.851066189274444,0.0590355171792288,2248
0.001,0.0001,0.75,1500,0.3,10,3e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,88.33828668901697,0.1,-0.8636347968600986,-0.8614295572391122,3.4716671538012664,0.02,-0.8715697942581296,-0.9935479443731623,3.652154608629105,-6.347231311492243,-44.90214081194039,-13.516080493306223,-6.577177071426584,2788.7185235856846,49.85872679200911,17.832831247161348,0.12773461559606003,1459
0.001,0.0003,0.75,3000,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,207.92324958596146,0.1,-0.8528149295522002,-0.8409566089024371,3.4584740268959377,0.02,-0.8716448415757782,-1.0411923028068426,3.77469913163972,1.1041389786222853,2.6186356058438385,3.190017487056776,0.7856424390003135,272.6319237951993,5.336689879430035,2.8957920657357024,0.08453327032711629,319
0.001,0.0001,1.5,3000,0.1,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,135.29832165397238,0.1,-0.8573916268975311,-0.9212636571659043,3.6113256406208363,0.02,-0.8716448415757782,-1.0411923028068426,3.77469913163972,-9.980397413773783,49.573004434365444,-8.190922204224034,-10.274287002145169,920.7060541396896,19.83861939924989,7.883063635779259,0.10954259668510057,1806
0.001,0.0001,0.75,3000,0.03,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,211.96509460604284,0.1,-0.8540837369016755,-0.9307651685502812,3.518924232179101,0.02,-0.8718600751807781,-1.0417439758752176,3.7751753729313138,5.630823053540516,-39.19503473920161,7.333890092497422,5.632018860417891,824.1411749490729,7.8453514021547575,7.012445665046862,0.08004830257756747,1474
0.001,0.0001,0.3,3000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,187.31516891700448,0.1,-0.8530606966482303,-0.9637507452585666,3.6227110856629983,0.02,-0.8755905557003687,-1.0332912271749006,3.6703884744147826,11.934591355624114,-104.13574370499484,14.758402758341463,11.526005692233712,938.2958209145221,7.904431859732141,7.700681310560357,0.11409384858903876,286
0.001,0.0001,0.75,1500,0.3,10,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,97.78877008100972,0.1,-0.854966242647307,-0.8986743438839468,3.398680482256216,0.02,-0.8755905557003687,-1.0388137032107325,3.7731109597610795,-2.321901534304049,82.17112340870138,-0.5062106927922383,-1.4944064710726475,1324.5745305550802,9.754981142798599,11.585472018231345,0.03625746865360383,1488
0.001,0.0001,1.0,1500,0.3,10,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,99.19808814598946,0.1,-0.8577032752812754,-0.9661153457507566,3.543486049764985,0.02,-0.8755905557003687,-1.0388137032107325,3.7731109597610795,-12.477271357409977,86.81743102497188,-15.08560745038302,-11.729003057193006,1274.1916733423193,13.34093057363674,12.255009430536706,0.03654726106237008,566
0.003,0.001,0.3,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,67.50283017801121,0.1,-0.8581679643922535,-0.7921663679895422,3.2877075937975437,0.02,-0.8755905557003687,-1.036184522767007,3.6717052126258136,6.496228224633587,-118.87640563222233,8.699233486759644,5.9529990391135765,371.38699204131746,6.626880430872202,3.1547807291366006,0.23618910948712987,857
0.001,0.0001,1.0,3000,0.03,20,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,124.22433035098948,0.1,-0.8614916202952568,-0.9394818254141011,3.5759291819397725,0.02,-0.8755905557003687,-1.0371128910346936,3.7081190087811944,10.884117709998003,-135.41201270285566,12.727197521865925,10.424416142096069,856.8787012782046,7.381142477521229,7.202207742845097,0.10237757866505162,436
0.001,0.0001,1.0,1500,0.3,10,3e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,63.30564455303829,0.1,-0.8632437711423008,-0.9012264992129144,3.5170451296840657,0.02,-0.8755905557003687,-1.028701833639521,3.6631546248467917,20.166771897114547,-120.09049226383696,19.324770218680378,19.97722995472569,2628.832532925078,56.67647963886459,20.52445136766512,0.09061752950719958,510
0.001,0.001,0.2,3000,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,152.7041105820099,0.1,-0.8675858305336226,-0.9219191866990266,3.51614911526073,0.02,-0.8755905557003687,-1.0398442773507726,3.773555468764954,-2.851751126001328,9.228130656545938,-2.710796659425644,-2.827280894574224,225.5321685960385,1.7009727690291288,2.167240576142415,0.0922779590521671,233
0.001,0.0001,1.0,3000,0.1,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,197.58485750696855,0.1,-0.8512991084209262,-0.9481816560495379,3.6123126231326,0.02,-0.8756656030180173,-1.041502664706109,3.7749871003498456,-0.8545345233512824,18.26482234453954,3.2495922042980387,-1.3107802531703632,1060.6689774775002,10.75871322230857,11.901939978936351,0.13499174493910238,646
0.001,0.0003,0.75,3000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,170.10937525198096,0.1,-0.8599122205172298,-0.9317912082923806,3.5633431268985456,0.02,-0.8756656030180173,-1.041502664706109,3.7749871003498456,-4.7557313182310885,68.89048883835055,-6.722821600679068,-4.973670614539875,459.36756698927144,3.316626889633807,4.636525200625947,0.1471841309114014,258
0.001,0.0001,0.5,3000,0.1,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,149.54039282002486,0.1,-0.8643801190310613,-0.9852909371654395,3.682949036062958,0.02,-0.8756656030180173,-1.041502664706109,3.7749871003498456,-6.843595785102828,46.31288013655114,-4.031915545194002,-7.257133518852133,1289.7799026740936,34.458099498873004,12.28779778363842,0.08896026542608754,2234
0.001,0.0001,0.5,1500,0.1,20,3e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,71.93415796302725,0.09,-0.8654314769487645,-0.846851179751551,3.350343365610142,0.02,-0.8715697942581296,-1.0358719541424906,3.671416238508566,27.707593519844885,-176.60304895635417,18.94439442975164,27.906284077374245,1827.4018420133125,14.971484195187639,14.442390747045794,0.07170318117989372,2090
0.001,0.0001,0.75,1500,0.3,20,3e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,75.67197560396744,0.09,-0.8677923470070728,-0.9734004135501763,3.522589637549893,0.02,-0.8715697942581296,-1.0384881535681811,3.7726532035782823,-22.157020691241577,168.49817019986676,-37.21271759341825,-21.424981554598226,2125.7873426012875,29.456296939533775,19.387617302325463,0.07893125124914523,1431
0.001,0.0001,0.75,3000,0.03,20,3e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,195.57124100095825,0.09,-0.8559690468110436,-0.9526657755856557,3.5918516737839665,0.02,-0.8716448415757782,-1.0394263224198255,3.774332125224172,9.854188422214374,-76.41290776399484,8.460993191775671,9.54336669141174,930.3226109650958,8.016838657655672,4.689373815957687,0.09295106286322492,1437
0.003,0.0001,1.5,3000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,209.30726835201494,0.09,-0.8611576280352833,-0.8700762851061835,3.466275124594816,0.02,-0.8742051370185082,-1.0063893647718851,3.6506410762886983,9.135091015572515,-117.80170701017003,12.927868537481615,8.967155563074389,950.5530250088499,11.85624886965409,12.031933333422996,0.14586958631310806,914
0.001,0.0001,0.75,3000,0.1,10,3e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,54.94187071698252,0.09,-0.8497746087283484,-0.8822504619250124,3.4818008028743446,0.02,-0.8755905557003687,-1.0398442773507726,3.773555468764954,-11.539063186562897,162.43139325984114,-11.559659721754013,-11.577000305297254,1185.294063227913,17.36396725507559,13.199318880436278,0.07574211174777015,1318
0.001,0.0001,1.5,3000,0.3,20,1e-05,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,197.85901487903902,0.09,-0.860103113953993,-1.1683282932512025,3.871796460243182,0.02,-0.8755905557003687,-1.038809782941541,3.7730982461888534,-0.6195625985225823,-19.584275444663184,2.406572267917154,-0.2734988520813042,234.14136078687903,0.06988810210885868,0.3577574503762784,5.566400720069994e-06,2032
0.001,0.0001,1.0,3000,0.1,20,3e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,200.9539646760095,0.09,-0.8625829415072306,-0.9675505374733396,3.575152561640847,0.02,-0.8755905557003687,-1.039154957961104,3.7737499160058103,-14.508459185048316,201.04612847802701,-13.47147532723731,-14.180194472968228,1906.2108956154011,31.804722488015813,16.112873354817065,0.12623627586990202,629
0.001,0.0001,1.5,3000,0.3,10,1e-05,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,55.537643194023985,0.09,-0.863620496937301,-1.2164771581381078,3.94535730083458,0.02,-0.8755905557003687,-1.038809782941541,3.7730982461888534,-0.6151023896600272,-19.479512276639955,2.388645534998092,-0.2700143898856703,232.614929553079,0.05327550850042823,0.3506468127661021,7.120541524360774e-06,1814
0.001,0.001,0.1,1500,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,28.814147819997743,0.09,-0.8666743255326291,-0.8187363891458906,3.3623416857966086,0.02,-0.8755905557003687,-1.0332912271749006,3.6703884744147826,3.1055983689562607,-9.64385749610047,1.759256190911858,2.6480126125500236,273.2823866819612,2.9450236610532015,1.3316307007866008,0.12088493622227696,178
0.001,0.0003,0.3,3000,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,156.3648636690341,0.09,-0.8525375932237255,-0.9596919258082266,3.618539845456063,0.02,-0.8756656030180173,-1.041502664706109,3.7749871003498456,3.361141451147194,-3.276939133238614,4.526184972000912,2.849736553732538,384.7066558677215,6.0879509356650585,3.5806495092374098,0.10227781386970748,240
0.001,0.0003,0.05,3000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,202.34666648495477,0.09,-0.854698058410715,-0.9108305226149213,3.6035449188519393,0.02,-0.8756656030180173,-0.9974131696410844,3.7150380138770727,-4.247998809660178,155.2662784344728,-10.271024109912632,-4.720593758947532,601.1226483425417,6.789019917043875,7.029282659159947,0.1255515769010788,497
0.001,0.0003,1.0,3000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,176.20618487900356,0.09,-0.8558284066808888,-0.890431300720553,3.498522755077322,0.02,-0.8756656030180173,-1.041502664706109,3.7749871003498456,-4.689589624480207,38.848158438043335,-4.985599856182373,-4.816410081471084,476.3185965120158,6.467080862167447,5.125470783560757,0.08051354530683774,267
0.001,0.0001,0.75,3000,0.3,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,167.4284167069709,0.09,-0.8568524750008001,-0.8982891096680989,3.472867008102269,0.02,-0.8756656030180173,-1.041502664706109,3.7749871003498456,25.328691598491954,-141.4559796954647,21.872360794014966,26.216555171880568,2275.4919267649275,31.754745316101257,25.164047923602908,0.09171017993783846,1573
0.001,0.0001,1.0,3000,0.1,10,3e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,177.3923927519936,0.09,-0.8588591617693133,-0.9987871846058876,3.66048373165874,0.02,-0.8756656030180173,-1.041502664706109,3.7749871003498456,-5.130523642473875,22.238145185239063,-5.235374395932511,-5.4982739115185835,749.1842728284522,11.112143086586185,7.3323458932414916,0.1042895660819285,586
0.001,0.0001,1.5,3000,0.1,20,1e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,61.70250913500786,0.09,-0.8592243212471686,-0.966953185910994,3.6698326241018835,0.02,-0.8756656030180173,-1.041502664706109,3.7749871003498456,-13.584917434335447,230.10368969615672,-23.77840919251982,-13.715944382738142,1681.2299580516683,23.294077922311867,15.845878541274244,0.15646430716723658,1715
0.001,0.0001,0.5,3000,0.3,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,194.81252481497359,0.09,-0.8626429009579358,-0.9746149588165439,3.620955035866567,0.02,-0.8756656030180173,-1.041502664706109,3.7749871003498456,-17.36463530540566,132.4323520144978,-34.33788796551028,-16.89891340031219,2363.283056701901,32.84879862341711,18.309586254689812,0.14900968647951235,2382
0.001,0.0001,1.5,3000,0.1,10,3e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,55.30523182998877,0.09,-0.8651942197627882,-0.8450379498570826,3.358738236811581,0.02,-0.8756656030180173,-1.041502664706109,3.7749871003498456,-9.982747721910911,80.09709660537291,-4.834349699718412,-10.161974318147879,889.7048783887834,15.553043694576633,8.652660888691353,0.0967592380127316,1692
0.001,0.0001,0.5,3000,1.0,10,3e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,159.25446747301612,0.09,-0.8655552648367708,-1.2508527562786074,3.9628493574332806,0.02,-0.8756656030180173,-1.041502664706109,3.7749871003498456,7.207141491278428,-326.8102610887506,58.32219696318901,8.33481145928761,2630.79604303707,41.693745663480065,20.1598549825269,0.05677159551661181,2463
0.001,0.0001,1.5,1500,0.3,20,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,31.150286173040513,0.09,-0.8694745003710568,-0.9186031490691686,3.5149329174241033,0.02,-0.8756656030180173,-0.9974131696410844,3.7150380138770727,-2.2666053803722477,348.33164494842106,-42.237637211476304,-2.4352449064156745,4717.582906443151,52.488381820616446,24.22208368348348,0.12002816330748897,1769
0.001,0.0001,0.5,3000,0.3,20,3e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,62.212764578987844,0.09,-0.8659408341113316,-1.3078027991237944,4.031204252121928,0.02,-0.8794934208517131,-1.1014473799020885,3.829447475721843,28.437755575479887,53.69445890046536,17.744065938737208,28.99795475169838,2100.963381155304,26.070803042462412,21.655453071526736,0.08650408565046819,2174
0.003,0.001,0.05,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,37.92615577200195,0.09,-0.8622502700845022,-0.9024887379117951,3.5230391202456475,0.02,-0.8940704480035719,-1.4303111113960434,4.031141924766938,6.577233696284574,-115.47053990719007,7.7958848146077795,6.061826116332394,412.4006183637564,6.82853621517781,4.24397678050773,0.23537054406377464,817
0.001,0.0001,0.75,3000,1.0,20,3e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,194.80941832403187,0.08,-0.8642322155985372,-1.0785076616906133,3.638593536285828,0.02,-0.8715697942581296,-1.038893207770974,3.7735724301434703,22.15997256336232,90.61232509671271,6.893676324520908,22.558357145643196,1390.712334820961,52.67616801781474,9.811853388499944,0.03299415822107861,1721
0.001,0.0001,0.5,3000,0.1,20,1e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,198.20343758998206,0.08,-0.8645657157063771,-0.9313634449366378,3.5425910796134756,0.02,-0.8715697942581296,-1.0395339169239473,3.7732675014222865,-48.21987192097074,316.19237086390075,-70.89421711597993,-48.255166057676455,2374.7335651766957,16.154326769749098,17.19451092258472,0.1594445137372834,2298
0.001,0.0001,0.75,1500,0.3,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,96.52496403903933,0.08,-0.8665858760736584,-0.9282475622346589,3.5612031992814472,0.02,-0.8715697942581296,-1.0329806457125819,3.670100405884299,-3.751757826078342,-47.49995924237474,-5.168920480558024,-4.057949222989485,2599.235276776945,41.466741557010835,18.7814682866478,0.095305606599265,1493
0.001,0.0001,0.5,1500,0.3,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,91.89141607796773,0.08,-0.8676385770105837,-0.8886226382374396,3.5148026231978773,0.02,-0.8715697942581296,-1.0329806457125819,3.670100405884299,17.772972518069448,-79.95253501297893,25.28431449787685,17.396313989686675,2523.9145900547765,37.20659046749822,14.97521684732922,0.12195116952638914,2245
0.001,0.0001,0.75,3000,0.1,10,1e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,58.62234025000362,0.08,-0.8585946770937636,-0.9970311254713701,3.6747571784472615,0.02,-0.8716448415757782,-1.0411923028068426,3.77469913163972,4.052936347823985,9.195604619488723,11.909598074386487,3.5549471164892967,1150.877364047037,11.385551297330366,9.88899444014863,0.11686343934358599,1336
0.001,0.0001,1.5,3000,0.1,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,141.1812199630076,0.08,-0.8607143607639866,-0.9469575785598681,3.6037495737962675,0.02,-0.8716448415757782,-1.0412227029320769,3.7747259400289073,-23.340872854787676,212.75012187134476,-27.413043209523224,-23.33272155588381,1537.3197186673513,17.279104038443702,11.923594721267646,0.1226968026569462,1810
0.001,0.0001,0.75,3000,0.1,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,138.73857205797685,0.08,-0.8651619439268121,-0.9764785620575094,3.6412506504602478,0.02,-0.8743112607819458,-1.0429103752234388,3.776267324671928,-42.31636357419512,274.16507323499144,-60.836153494401024,-42.466178377207115,1544.6542469713775,24.57033960031568,13.26377040555444,0.18482039434128358,1439
