run_idx,status,error,elapsed_seconds,device,torch_threads,seed,dataset_size,epsilon,proportions,proportion_key,reset_mode,reset_support_size,extra_terminal_steps,collection_max_steps,intended_prob,fogas_T,fogas_alpha,fogas_eta,fogas_rho,fogas_D_theta,fogas_beta,coverage_beta,feature_coverage,unique_states,unique_state_actions,state_coverage_ratio,state_action_coverage_ratio,goal_transitions,pit_transitions,terminal_transitions,missing_nonwall_nonterminal_states,observed_goal_reachable,observed_goal_shortest_steps,reward_mean,reward_min,reward_max,planner_policy_return,planner_v_x0,planner_success_rate_50,planner_success_rate_100,planner_success_rate_200,planner_avg_return_50,planner_avg_return_100,planner_avg_return_200,greedy_success_rate_50,greedy_success_rate_100,greedy_success_rate_200,greedy_avg_return_50,greedy_policy_return,greedy_v_x0,greedy_v_gap,greedy_on_data_quality,solver_success_rate_50,solver_success_rate_100,solver_success_rate_200,solver_avg_return_50,solver_policy_return,solver_v_x0,solver_v_gap,solver_on_data_quality,final_lambda_norm,final_theta_bar_norm
1776,ok,,59.61415711999871,cuda:7,1,42,1000,0.7,80% optimal-eps / 20% random,80_20,occupancy,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,4.059090895869439,25,80,0.25,0.2,0,8,8,43,False,nan,-0.10871000000000004,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0010856903306886,-0.10062716193578225,-1.0062716193578227,0.004550456910116642,0.12642750545784454,0.0,0.0,0.02,-1.0947647868876018,-0.11079933007070852,-1.1079933007070855,0.031510247160333446,0.3591780097028267,0.15246947805729077,229093.62242863048
1816,ok,,41.277071089018136,cuda:7,1,42,1000,0.7,70% optimal-eps / 30% random,70_30,occupancy,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,4.069758615126834,25,81,0.25,0.2025,0,12,12,43,False,nan,-0.11306500000000003,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0010856903306886,-0.10062716193578225,-1.0062716193578227,0.004550456910116642,0.1263233492639998,0.0,0.0,0.02,-1.0960990729758848,-0.11110862180149562,-1.1110862180149566,0.03245757708358237,0.3586157728493138,0.15363852437274078,228799.89202018591
1741,ok,,54.657696831040084,cuda:4,1,42,1000,1.0,90% optimal-eps / 10% random,90_10,occupancy,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,14.39476498982449,23,84,0.23,0.21,0,40,40,44,False,nan,-0.139875,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0034558826461042,-0.10075447744937127,-1.007544774493713,0.008010237431429838,0.01840728600541845,0.0,0.0,0.02,-1.024768966984756,-0.10351854872045681,-1.0351854872045683,0.03776615348844128,0.04889028948926913,0.18042088988032035,305064.436160276
596,ok,,43.10531768202782,cuda:3,1,42,1000,0.7,50% optimal-eps / 50% random,50_50,uniform_valid,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,15.963257323282159,62,197,0.62,0.4925,40,48,88,10,False,nan,-0.14255,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0037066722079757,-0.10059471413656232,-1.0059471413656234,0.006658053253942105,0.2398848964613164,0.0,0.0,0.02,-1.0081977573243872,-0.10147338438442081,-1.0147338438442084,0.015350046816167745,0.2599921597855557,0.19982798860554898,415866.9123751459
1668,ok,,39.87969387997873,cuda:3,1,42,4000,0.0,95% optimal-eps / 5% random,95_5,occupancy,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.2577768877141398,13,46,0.13,0.115,0,8,8,54,False,nan,-0.10468875000000005,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0040106446690265,-0.1012334682738378,-1.0123346827383783,0.007452496142843405,0.02327942760091479,0.0,0.0,0.02,-1.1270492856488152,-0.1117046164893335,-1.1170461648933352,0.08066990663194434,0.08176399052113023,0.09653457357475022,438789.62459135783
115,ok,,43.01165681099519,cuda:2,1,42,12000,0.7,90% optimal-eps / 10% random,90_10,x0,1,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,4.164462662700395,31,111,0.31,0.2775,0,89,89,37,False,nan,-0.10927041666666669,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0046085160211236,-0.1025449837070768,-1.0254498370707683,0.016301872165579146,0.13563980964957775,0.0,0.0,0.02,-1.0528409727352628,-0.10924680684576035,-1.0924680684576038,0.03453946348755491,0.12949140738594397,0.1495352255216535,262038.41580261555
877,ok,,40.76729812892154,cuda:4,1,42,2000,0.5,60% optimal-eps / 40% random,60_40,x0_80_uniform_20,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,3.1823013102177375,40,124,0.4,0.31,0,40,40,30,False,nan,-0.1297375,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0049739920392593,-0.10324859986029462,-1.0324859986029464,0.01775119234220744,0.20497788220954336,0.0,0.0,0.02,-1.0415220352975119,-0.10899074888708526,-1.0899074888708529,0.05675510371316072,0.13880694860750842,0.1458131546648354,281679.5617763013
306,ok,,40.279149202862754,cuda:1,1,42,1000,0.5,20% optimal-eps / 80% random,20_80,x0,1,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,7.202884369028666,26,86,0.26,0.215,0,16,16,42,False,nan,-0.11913500000000003,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0062415859695917,-0.10088847605858153,-1.0088847605858156,0.009200924365657679,0.0591728521297101,0.0,0.0,0.02,-1.0898062724144337,-0.11225735257380905,-1.1225735257380907,0.062081518279843,0.29384005477442243,0.15475466850757272,263606.4270536433
2581,ok,,39.958118439884856,cuda:4,1,42,1000,0.5,20% optimal-eps / 80% random,20_80,x0_50_occupancy_50,41,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,6.879509779805874,26,86,0.26,0.215,0,16,16,42,False,nan,-0.11913500000000003,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0083749974314098,-0.10123415006924201,-1.0123415006924203,0.010453630492520056,0.07026541262187354,0.0,0.0,0.02,-1.0990684844928114,-0.1126149612999374,-1.1261496129993742,0.06506436215702815,0.29807625986006214,0.15509492926947951,254568.89584825112
1931,ok,,48.45229740208015,cuda:2,1,42,1000,0.5,20% optimal-eps / 80% random,20_80,occupancy,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,6.612215895645581,26,86,0.26,0.215,0,16,16,42,False,nan,-0.11913500000000003,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0083749974314098,-0.10123415006924201,-1.0123415006924203,0.010453630492520056,0.06966418626895043,0.0,0.0,0.02,-1.1005684105896483,-0.11374981652350336,-1.1374981652350338,0.07133784162112292,0.3032725296727781,0.15069496859535136,247212.0324966348
30,ok,,40.562186209950596,cuda:5,1,42,12000,0.5,100% optimal-eps / 0% random,100_0,x0,1,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,2.121419974628789,18,52,0.18,0.13,0,4,4,49,False,nan,-0.10007708333333339,-0.345,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0094619626587227,-0.10071964372664395,-1.0071964372664397,0.00803698720921213,0.03244651114397904,0.0,0.0,0.02,-1.237372998770662,-0.13404231110903528,-1.340423111090353,0.28594567675381366,0.35472616652854644,0.1553361283436421,203027.87656753985
1655,ok,,40.49298452306539,cuda:6,1,42,12000,0.5,100% optimal-eps / 0% random,100_0,occupancy,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,2.093236456570623,18,51,0.18,0.1275,0,4,4,49,False,nan,-0.10005666666666672,-0.345,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0094619626587227,-0.10071964372664395,-1.0071964372664397,0.00803698720921213,0.030691562673642817,0.0,0.0,0.02,-1.241359095824109,-0.1279538113122548,-1.2795381131225483,0.2683373204641997,0.31786283262954657,0.15990391222570244,201164.4721383806
2305,ok,,38.265874098055065,cuda:0,1,42,12000,0.5,100% optimal-eps / 0% random,100_0,x0_50_occupancy_50,41,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,2.1065892454877004,18,51,0.18,0.1275,0,4,4,49,False,nan,-0.10005666666666672,-0.345,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0094619626587227,-0.10071964372664395,-1.0071964372664397,0.00803698720921213,0.03068536610979849,0.0,0.0,0.02,-1.2455100487246298,-0.12760441304641548,-1.276044130464155,0.26321090806189973,0.31299687063993903,0.15990531637535488,202159.48731688617
3557,ok,,60.49857646902092,cuda:4,1,42,2000,0.5,20% optimal-eps / 80% random,20_80,uniform_50_occupancy_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,26.180268370644484,69,240,0.69,0.6,12,116,128,3,False,nan,-0.17410249999999997,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.013444271588561,-0.10175118162648807,-1.0175118162648809,0.015409045152226391,0.5517387866151713,0.0,0.0,0.02,-1.076606384032368,-0.10995283651840783,-1.0995283651840786,0.037421338773313426,0.5342173318847382,0.15316687353260713,440616.96211711207
1029,ok,,41.93833067896776,cuda:4,1,42,8000,0.1,95% optimal-eps / 5% random,95_5,x0_50_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.7967638365070941,70,203,0.7,0.5075,128,60,188,1,False,nan,-0.10297625000000005,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.016556449745218,-0.10336308560459184,-1.0336308560459186,0.02039312902463116,0.4848566687537519,0.0,0.0,0.02,-1.1598443917290626,-0.1197732327178122,-1.1977323271781224,0.12289253048507338,0.5569373697976343,0.1246360293742893,332645.0941336506
718,ok,,39.516090226126835,cuda:5,1,42,4000,0.5,95% optimal-eps / 5% random,95_5,x0_80_uniform_20,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,2.333670858932846,59,161,0.59,0.4025,24,16,40,11,False,nan,-0.10320750000000004,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.023481260260329,-0.10105348706930913,-1.0105348706930914,0.01159616621395246,0.11932863251835223,0.0,0.0,0.02,-1.1038937054342737,-0.11067618110559542,-1.1067618110559545,0.07523387699350129,0.16797415342814462,0.15277614290343658,252384.31819918062
1894,ok,,113.5616193509195,cuda:5,1,42,8000,0.5,50% optimal-eps / 50% random,50_50,occupancy,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,3.4170928270702183,37,133,0.37,0.3325,0,121,121,32,False,nan,-0.11721937500000004,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0257935423481177,-0.10315469501867028,-1.031546950186703,0.03299292073882779,0.08602974289999482,0.0,0.0,0.02,-1.0550265291366718,-0.10683319793032624,-1.0683319793032626,0.04231112462354898,0.11856402599086721,0.14526547914016952,246663.91623870956
867,ok,,37.94218443706632,cuda:2,1,42,2000,0.2,60% optimal-eps / 40% random,60_40,x0_80_uniform_20,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,2.050608216169481,41,115,0.41,0.2875,8,36,44,29,False,nan,-0.11678750000000003,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0286045191157007,-0.10496090418424753,-1.0496090418424755,0.037705344332548275,0.2382099901236782,0.0,0.0,0.02,-1.0945893819946733,-0.11231680075655341,-1.1231680075655344,0.05292018710869535,0.3590619343472531,0.12997416709582338,233511.970644005
1736,ok,,39.28121247398667,cuda:7,1,42,1000,0.7,90% optimal-eps / 10% random,90_10,occupancy,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,3.7238755192470716,16,50,0.16,0.125,0,0,0,50,False,nan,-0.10220500000000005,-0.345,-0.10000000000000002,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0311841007246516,-0.10106285115004532,-1.0106285115004534,0.01199735302215541,0.0634313466250052,0.0,0.0,0.02,-1.1808888000819626,-0.12248047124399157,-1.224804712439916,0.28656963040218,0.38373286751825325,0.16434178566299643,217499.06940979738
1696,ok,,39.89105783193372,cuda:7,1,42,1000,0.7,95% optimal-eps / 5% random,95_5,occupancy,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,3.7238755192470716,16,50,0.16,0.125,0,0,0,50,False,nan,-0.10220500000000005,-0.345,-0.10000000000000002,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0311841007246516,-0.10106285115004532,-1.0106285115004534,0.01199735302215541,0.0634313466250052,0.0,0.0,0.02,-1.1808888000819626,-0.12248047124399157,-1.224804712439916,0.28656963040218,0.38373286751825325,0.16434178566299643,217499.06940979738
1895,ok,,48.254456860013306,cuda:6,1,42,12000,0.5,50% optimal-eps / 50% random,50_50,occupancy,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,3.5532113143525885,42,145,0.42,0.3625,0,197,197,27,False,nan,-0.11845666666666671,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.032027438659602,-0.10605316959387476,-1.0605316959387479,0.04350205468570156,0.27349931940822547,0.0,0.0,0.02,-1.0684157863673711,-0.11042909682268655,-1.1042909682268658,0.04180656625284735,0.17131984564121294,0.1435728676698345,258068.9076833122
72,ok,,60.93435801798478,cuda:7,1,42,2000,0.7,95% optimal-eps / 5% random,95_5,x0,1,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,4.715400306744498,16,54,0.16,0.135,0,0,0,50,False,nan,-0.10159250000000004,-0.345,-0.10000000000000002,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0340516327520137,-0.10356128841910153,-1.0356128841910155,0.0410700780636013,0.18708824503598845,0.0,0.0,0.02,-1.1448711135068235,-0.11804613776789032,-1.1804613776789035,0.2274637360442923,0.3269409798950555,0.16758748605940643,223659.07714093867
3051,ok,,35.08279758412391,cuda:2,1,42,1000,0.05,80% optimal-eps / 20% random,80_20,uniform_50_occupancy_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,4.2303996774073855,51,106,0.51,0.265,20,8,28,18,False,nan,-0.10497500000000005,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0352156458160433,-0.10423737432507518,-1.042373743250752,0.04753716015626938,0.31869516307869344,0.0,0.0,0.02,-1.0730267090199115,-0.1091785359692133,-1.0917853596921332,0.1062037855287299,0.565482303906236,0.16308388915263997,266099.6505242839
3493,ok,,43.922700808150694,cuda:4,1,42,4000,0.0,50% optimal-eps / 50% random,50_50,uniform_50_occupancy_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,6.6637538465983654,69,254,0.69,0.635,52,188,240,3,True,24,-0.1453125,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0359529335144237,-0.10607136129851565,-1.0607136129851567,0.04967767244391164,0.5109316344658725,0.0,0.0,0.02,-1.0451991818288136,-0.10737191317963828,-1.073719131796383,0.05380070611155069,0.5116817631000824,0.4582458512444971,347672.590156757
1207,ok,,34.737283745082095,cuda:6,1,42,2000,0.7,60% optimal-eps / 40% random,60_40,x0_50_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,7.641463400469488,68,205,0.68,0.5125,8,56,64,3,False,nan,-0.13069250000000002,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0386780232379025,-0.1043438156983864,-1.0434381569838642,0.04754336394617223,0.25578356962089394,0.0,0.0,0.02,-1.065118523444032,-0.10875222580790057,-1.087522258079006,0.056142312661892346,0.2861937349091992,0.16533963657824483,342229.76167321386
818,ok,,36.163277404848486,cuda:1,1,42,4000,0.05,70% optimal-eps / 30% random,70_30,x0_80_uniform_20,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.8001950228809998,68,171,0.68,0.4275,32,52,84,3,False,nan,-0.11414500000000005,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0435236792570555,-0.10506968331327035,-1.0506968331327038,0.04648905822112659,0.23725366422650512,0.0,0.0,0.02,-1.2916790975961092,-0.1293722016596505,-1.293722016596505,0.19495915174491948,0.5010286553462553,0.12851737952195466,249515.80376841294
3241,ok,,33.09491727501154,cuda:0,1,42,1000,1.0,20% optimal-eps / 80% random,20_80,uniform_50_occupancy_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,19.49309755987146,57,183,0.57,0.4575,4,60,64,15,False,nan,-0.18724999999999997,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0442742367876798,-0.1048342355510348,-1.0483423555103482,0.05492636288119032,0.33185302584862236,0.0,0.0,0.02,-1.03938818462466,-0.10499893494999894,-1.0499893494999897,0.044103151784775266,0.3159572902991904,0.18147041613351378,382108.48116529355
1907,ok,,37.308737174840644,cuda:2,1,42,2000,0.0,20% optimal-eps / 80% random,20_80,occupancy,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,3.414787570934074,24,86,0.24,0.215,0,60,60,43,False,nan,-0.12764000000000003,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0510109398736853,-0.107206198147223,-1.0720619814722303,0.061779176617286796,0.2559499082282122,0.0,0.0,0.02,-1.0581462271873554,-0.10685419159198499,-1.0685419159198501,0.049015297642247255,0.11484979308325148,0.14428078121441726,223022.12154086365
2308,ok,,37.73516037291847,cuda:3,1,42,4000,0.7,100% optimal-eps / 0% random,100_0,x0_50_occupancy_50,41,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,4.168905257816962,23,84,0.23,0.21,0,16,16,44,False,nan,-0.10306875000000006,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0550854960865184,-0.10341043420204499,-1.03410434202045,0.039120549842274095,0.06807687228059278,0.0,0.0,0.02,-1.111173644147731,-0.11096357555789164,-1.1096357555789167,0.11203834242321224,0.15333029757837704,0.16482324537221282,232941.2134498889
1769,ok,,35.60277561494149,cuda:0,1,42,8000,0.3,80% optimal-eps / 20% random,80_20,occupancy,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.701437073410626,26,87,0.26,0.2175,0,48,48,42,False,nan,-0.10671625000000005,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.055672210191685,-0.10479460644935434,-1.0479460644935437,0.04260035405752451,0.10693746350069114,0.0,0.0,0.02,-1.2392625915151807,-0.12490650302049239,-1.2490650302049242,0.20477117202453804,0.2642616136968322,0.12643341836483823,227131.93316601167
271,ok,,54.22596471616998,cuda:6,1,42,1000,0.7,50% optimal-eps / 50% random,50_50,x0,1,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,5.176404016987957,25,87,0.25,0.2175,0,4,4,42,False,nan,-0.10582500000000004,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0581750659243643,-0.10363913456268256,-1.0363913456268259,0.04151744683391632,0.07409688950579783,0.0,0.0,0.02,-1.0932605423094572,-0.11107819298685377,-1.110781929868538,0.1553909371083416,0.17969045212466492,0.16276099826592233,240844.34598005324
1243,ok,,67.18392054387368,cuda:2,1,42,4000,0.5,50% optimal-eps / 50% random,50_50,x0_50_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,4.788471583386765,71,264,0.71,0.66,44,125,169,1,False,nan,-0.13441375000000003,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0599509851021098,-0.10986812039047375,-1.0986812039047378,0.09224040453757434,0.3948717156882711,0.0,0.0,0.02,-1.0767445961652962,-0.11122971445519132,-1.1122971445519134,0.06290768539201043,0.3571661119834723,0.14806853558867736,351885.7293108154
2498,ok,,34.525552762905136,cuda:1,1,42,4000,0.3,60% optimal-eps / 40% random,60_40,x0_50_occupancy_50,41,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,2.2892931312432374,36,124,0.36,0.31,0,69,69,33,False,nan,-0.12438875000000005,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.060739115723416,-0.10951660770901613,-1.0951660770901614,0.09027266760607473,0.2077071211586833,0.0,0.0,0.02,-1.1063750062273339,-0.11427171179405617,-1.142717117940562,0.06474666493186708,0.17984925969387017,0.1317959277579017,245855.15368557707
223,ok,,35.65597564401105,cuda:6,1,42,4000,0.3,60% optimal-eps / 40% random,60_40,x0,1,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,2.3414387402937824,36,123,0.36,0.3075,0,65,65,33,False,nan,-0.12244250000000004,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0619758105227624,-0.1105499026580051,-1.1054990265800513,0.09397677130778129,0.3622784690153804,0.0,0.0,0.02,-1.152235244657788,-0.120293056416524,-1.2029305641652404,0.07834011985474817,0.3385628167180998,0.12931424675657127,246883.70585708207
36,ok,,40.99340796703473,cuda:3,1,42,1000,1.0,100% optimal-eps / 0% random,100_0,x0,1,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,13.356401278950548,25,87,0.25,0.2175,0,32,32,43,False,nan,-0.13557500000000003,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0621883220444612,-0.10455999189029234,-1.0455999189029237,0.050134990558279705,0.09069282815524797,0.0,0.0,0.02,-1.0789562660741425,-0.10996621460670827,-1.099662146067083,0.07024192271539716,0.14389867932162742,0.15205134313116683,335043.58758226223
2309,ok,,37.55279427394271,cuda:4,1,42,8000,0.7,100% optimal-eps / 0% random,100_0,x0_50_occupancy_50,41,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,3.9476802729873928,23,87,0.23,0.2175,0,36,36,44,False,nan,-0.10410312500000005,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0629081163515774,-0.10459988428343633,-1.0459988428343636,0.05268249842401073,0.07778427916772578,0.0,0.0,0.02,-1.0798468587211323,-0.11076739722076838,-1.107673972207684,0.10342333413613028,0.14440267901100798,0.15962640516613835,232577.39822847498
2310,ok,,38.5513156671077,cuda:5,1,42,12000,0.7,100% optimal-eps / 0% random,100_0,x0_50_occupancy_50,41,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,3.86862116129217,23,87,0.23,0.2175,0,48,48,44,False,nan,-0.10349750000000003,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0629081163515774,-0.10459988428343633,-1.0459988428343636,0.05268249842401073,0.07270356394776731,0.0,0.0,0.02,-1.0836081957196655,-0.11021437217909914,-1.1021437217909917,0.09919532137387214,0.13725604217370418,0.1579188856486539,229816.61728086456
1660,ok,,37.48556872899644,cuda:3,1,42,12000,0.7,100% optimal-eps / 0% random,100_0,occupancy,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,3.7995869922011467,23,87,0.23,0.2175,0,48,48,44,False,nan,-0.10349750000000003,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0629081163515774,-0.10469617988960886,-1.0469617988960889,0.05303387466397449,0.07563926374962707,0.0,0.0,0.02,-1.0844655902182627,-0.1104114267139711,-1.1041142671397113,0.10111790397361523,0.13999602461038546,0.15708841060341588,227609.63797363586
