alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,hidden_sizes,beta_reg,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,num_trajectories,max_steps,seed,nn_seed,device,status,error,elapsed_seconds,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.0005,1e-05,0.05,1000,0.03,5,0.0001,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,18.19313209099346,0.43,-0.719197379061892,-0.33593685405784174,2.490535729184867,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-58.857971258976974,119.17580804276803,64.33371287140626,-58.9085635073655,437.8869524187286,8.659692545367387,61.960098995589924,1.044327054779847,201
0.001,3e-05,0.1,2000,0.03,3,0.001,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,26.293328448024113,0.43,-0.7201271299280109,-0.27586311187160756,2.443912220045778,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-14.248196303167989,-107.72386187757773,-2.5839279473102033,-14.264675571512825,114.46593571424042,12.475284584850812,22.28603180441333,0.5314416146001932,89
0.0005,3e-05,0.05,1500,0.03,3,0.01,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,20.40704168600496,0.43,-0.7219143360723081,-0.4039725097709439,2.7014231855959663,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-2.001884079266376,2.1449393304053532,1.2252331915629142,-2.0366100838478944,18.66851851433837,1.4906832326807324,2.415705324742486,0.021190596755408887,1154
0.001,1e-05,0.05,2000,0.06,5,0.001,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,34.08445949299494,0.43,-0.7219874010623546,-0.5068149836150856,2.9368063028884848,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-5.65739394339359,-22.48044266534773,15.012160377643657,-5.618787972849276,86.00478771966499,0.09395272392492089,11.721243235113834,0.06050628002733379,2174
0.001,1e-05,0.1,2000,0.03,3,0.01,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,26.660564267949667,0.43,-0.722887689911836,-0.36589043612999345,2.6193756786748366,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-3.422273097479132,-7.364852664831115,1.6562324355515647,-3.461321532389995,21.564701965095715,0.03729242951825871,3.451534921897063,0.020124957995436798,2389
0.001,1e-05,0.05,1500,0.03,3,0.001,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,20.62957963498775,0.43,-0.723819371816345,-0.35746819863598944,2.6611558740374903,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-31.056827900922823,77.51090937873894,20.59688249403875,-31.056185223533447,193.63587819752766,3.3533240384244163,23.415794848024905,0.04751087534447644,2006
0.0005,1e-05,0.1,1500,0.06,3,0.001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,20.378257235017372,0.43,-0.7238276554018076,-0.5411879721465415,2.8509876904526386,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-23.27485178099051,54.90040447905998,18.662056181542646,-23.283495798591517,163.31104537752722,1.8427716202516906,18.24341691789729,0.09350191401208943,618
0.001,1e-05,0.01,600,0.01,3,0.01,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,reinforce,1,normal,100,20,42,42,cuda,ok,,10.170496173028369,0.43,-0.725575320850387,-0.33462511368322345,2.57950872289919,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-5.398066845851144,1.9079607201204551,2.6359386225697268,-5.410345128561032,29.287201634775126,0.5621237866984105,5.049010833684452,0.021048167871446404,155
0.0005,1e-05,0.2,1500,0.03,5,0.001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,26.079564857995138,0.43,-0.7258641677358237,-0.4021100707046827,2.6772961554982984,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-17.269022826717308,24.98436848072328,16.906971440712187,-17.29903837703678,140.5576731485333,0.83137385583509,15.1386162511631,0.04041687068988928,881
0.0005,1e-05,0.05,1500,0.06,3,0.01,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,20.74449987898697,0.43,-0.7258787823213916,-0.42029824964064894,2.694088264602622,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-3.4164837406295607,6.26053904697101,0.018944424727054994,-3.4396171635840087,25.44381397701365,0.1257300717899147,0.7409329019683223,0.14769644685055697,340
0.001,1e-05,0.1,1500,0.06,5,0.001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,26.264652240963187,0.43,-0.7285842162663769,-0.20481806555208354,2.4252184704476742,0.02,-0.8764306368933518,-1.0194231182150117,3.7190885976495824,-24.779984401184908,-362.8342471111565,26.80501479016397,-24.806523077008876,184.498289686128,89.90869083966436,65.8382965186766,0.4938630840723948,2362
0.0005,1e-05,0.05,1500,0.06,3,0.01,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,20.76915508697857,0.43,-0.7288194644212621,-0.4427825152500219,2.7129005640653574,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-3.7545045508002217,7.35789586747808,-0.16876785188494295,-3.777834210788601,26.451301422669932,0.14040227236141561,0.8419803894354293,0.1506094090265613,342
0.001,1e-05,0.05,2000,0.03,3,0.01,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,26.343939160055015,0.43,-0.7288849897426295,-0.4074409148356625,2.6781260851330053,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-3.2274167378845497,-6.926143505122996,1.6518506440750025,-3.2668109971720507,21.121262145988105,0.034905142372651944,3.418343332962996,0.00904916031791703,2110
0.0005,1e-05,0.2,1500,0.06,5,0.001,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,26.15476003199001,0.43,-0.7289197368584892,-0.3671199155252986,2.6289314283845218,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-19.025252205136898,25.401266579405085,20.892516006047654,-19.038001863975936,149.69478020362578,2.07059457334008,19.43114582925661,0.1145289198076333,928
0.0005,3e-05,0.1,2000,0.06,3,0.0001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,26.50919090799289,0.43,-0.7310699143450605,-0.5685392367318434,2.8932224435100764,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-20.79955832036917,-155.8286812353471,11.673439959822037,-20.805111415064545,395.0698717305399,14.185726262634285,26.017835526349597,0.13226030942460557,1568
0.0005,1e-05,0.05,1000,0.03,3,0.0001,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,14.77044101699721,0.43,-0.7311665194767145,-0.5421452723677094,2.7512272953977406,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-55.46664482861648,11.68964467767578,25.40626328370266,-55.48056707076698,287.116675408077,1.659525238610651,33.97866315794312,0.1921929920603729,176
0.001,1e-05,0.05,2000,0.06,3,0.01,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,26.847179641015828,0.43,-0.7312983387634527,-0.4611371082658768,2.68053043319596,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-2.4080853898121393,6.177269520195838,1.3240777691969887,-2.4258479854084793,20.506023162352392,0.17494490119843836,4.549225379834244,0.051260103234096466,2159
0.0005,3e-05,0.1,2000,0.03,3,0.01,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,26.489022479974665,0.43,-0.7329445207082729,-0.40424152056418194,2.718013447312938,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-1.9504960970133447,9.10575389824466,1.0782032065229843,-2.0046745399629344,19.509676657031022,0.10201049782953384,1.2729553226553434,0.030501946349187486,1537
0.0005,1e-05,0.2,1500,0.03,3,0.0001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,20.71190245100297,0.43,-0.735228318991454,-0.6389696614424278,2.7948699854456476,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-34.72775058891493,119.33132771991109,36.01138179341983,-34.7603002699536,381.9144757064848,43.67753508875054,33.45534628994281,0.6946158551323337,849
0.001,1e-05,0.05,1500,0.06,5,0.0001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,26.52167470601853,0.43,-0.736428464739804,-0.44559164316854255,2.859075740300171,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-34.85168015293535,553.1943543401364,33.51972531238777,-34.851704166759646,628.7173042206052,64.33251927139172,79.78382738906843,0.6846666303205535,2072
0.001,1e-05,0.05,1500,0.06,3,0.0001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,20.852165293006692,0.43,-0.7366386991963573,-0.3465344696243093,2.6382419956560765,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-67.39051547271114,269.83572338153243,39.86695533008931,-67.34341658468696,591.2171517067003,196.4545883225657,167.74805417612566,2.4995001129495993,2047
0.0005,1e-05,0.05,1000,0.03,5,0.001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,18.368404818989802,0.43,-0.7384540637485576,-0.6295211761452107,2.829612725930654,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-41.9466052637575,-23.20436925384493,18.84948732431362,-41.94631475670102,213.22602690110836,1.050075764730392,26.364322546913794,0.07567164263768202,210
0.0005,3e-05,0.1,1500,0.06,3,0.01,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,20.868866145028733,0.43,-0.7387980678574357,-0.5277905678445494,2.8119447765765617,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-2.162480211335103,1.2855330220040173,1.2294165648728694,-2.2075548923227197,19.026393703887315,1.4719766888695767,2.3145882039158714,0.051893920768870505,1487
0.0005,1e-05,0.05,2000,0.03,3,0.001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,26.504860352986725,0.43,-0.741875315778277,-0.5535587794961663,2.554128797716509,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-26.34690009308941,-96.23701573591401,36.49490889930012,-26.38668946802835,185.86346408363164,4.57423025134127,35.94721027676037,0.0839820619142066,383
0.0005,1e-05,0.05,2000,0.06,3,0.001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,26.594789102004142,0.43,-0.7429159666073696,-0.47356975726488876,2.7613569047454884,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-13.49400439658606,32.535721984424654,20.26293613748639,-13.507740921286874,130.83310873086344,1.1414758758187766,16.43594481028958,0.04697756538077226,427
0.001,1e-05,0.05,1500,0.03,3,0.0001,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,20.50778907496715,0.43,-0.7444738895390794,-0.5767255776255422,3.099050553792576,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-13.407031317651727,-20.13392913682676,-1.7128126287474446,-13.402060203074983,178.7442616215274,7.333589421560892,12.460660559645712,0.40088754951987743,2002
0.001,1e-05,0.05,1000,0.06,3,0.0001,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,14.422529224015307,0.42,-0.7443474169008559,-0.41107996718780954,2.8884939583910967,0.02,-0.8758605711624461,-1.0001910659174846,3.677400535881449,2.5965735161027084,-150.31914643534867,38.60982595660495,2.5725230272052215,431.8455290478372,280.9995851351891,70.03790635350535,1.529577686106369,1954
0.0005,1e-05,0.1,2000,0.03,5,0.0001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,34.590424277004786,0.42,-0.7492085849151191,-0.4676712914676597,2.8043590494027404,0.02,-0.8758605711624461,-0.9616189065280187,3.6644825499206473,-45.39789385214173,-364.9055225048993,3.0726609384111425,-45.40619366609769,537.8153632534899,3.1732060020505393,21.72248747966531,0.10268655519195244,686
0.0005,1e-05,0.2,2000,0.06,3,0.01,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,26.650413316005142,0.42,-0.7104342265492195,-0.4451520710484914,2.642212736120992,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-1.9227684701714274,-26.649149519348825,0.6716263781219249,-1.962132834445807,17.359131503269378,0.6514392756631712,2.1513070840395314,0.044256734047226395,1011
0.0005,3e-05,0.1,2000,0.03,3,0.01,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,26.38365424796939,0.42,-0.7129127775535854,-0.5409944434497029,2.680516234642476,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-0.8999632352631981,-7.793446703612168,-0.7985147047957191,-0.9705558645838996,12.816380333423107,0.6972981050756207,2.915302672730879,0.033964660060885984,1534
0.001,3e-05,0.1,600,0.03,3,0.01,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,9.548142268002266,0.42,-0.7189703028157016,-0.3447509697111439,2.558316870467618,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-2.800990919766405,-17.944921954645874,-3.3195624129205754,-2.8582303520112955,20.379934704871825,13.677080697161895,9.07893429727784,0.2119877813906922,125
0.0005,3e-05,0.05,1500,0.03,3,0.01,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,20.583688913990045,0.42,-0.721640612498993,-0.38295462240014716,2.681859461903903,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-2.1759207000630414,6.731554012456058,1.1395453528208623,-2.2207386232760413,19.748813846652734,0.3660980601359636,2.357182282563053,0.05818853248801509,1152
0.0005,3e-05,0.1,1500,0.03,3,0.01,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,20.86651497503044,0.42,-0.721640612498993,-0.38972221360103065,2.688162780121959,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-1.8899447169552348,1.3481714347743317,1.3587855690784376,-1.9286509167415224,18.409663455227204,0.27525721495656474,1.8309709083612398,0.02817045262948256,1439
0.0005,1e-05,0.1,1000,0.03,3,0.001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,14.74024724701303,0.42,-0.7218832661066054,-0.49528791982205367,2.502139955306192,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-53.12509821425297,86.81750334300378,-24.439065999663022,-53.15774509740906,185.89370101117936,16.851609708692187,41.01407645115997,1.7997310244308966,478
0.001,1e-05,0.1,1000,0.06,3,0.01,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,14.824774887994863,0.42,-0.7223755429367587,-0.45056777459877445,2.692217018051431,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-5.689351039168502,-5.200281169317734,1.0816183477240142,-5.70742187348165,26.601418731497166,0.10776252766437926,3.9168787567502354,0.043396625513991004,2247
0.001,1e-05,0.1,2000,0.03,3,0.01,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,26.62696025997866,0.42,-0.7226087878302259,-0.4203243882599217,2.687856508574898,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-2.157635024307126,7.3212164214509485,1.0059601885804852,-2.195445133384788,18.69913480815332,0.7001726455548736,3.6593050033242065,0.13379095314879563,2386
0.0005,1e-05,0.1,2000,0.03,3,0.01,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,26.697552088997327,0.42,-0.7249296402950987,-0.42026223116187506,2.678152041105249,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-3.380072523541375,0.42067216545126074,0.5138130408046491,-3.4057519982211257,24.54115844490708,0.3424204362513903,0.9800264066025084,0.03619397124243606,676
0.0005,1e-05,0.1,2000,0.06,3,0.01,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,26.669420354999602,0.42,-0.7254975488646784,-0.3883609172737322,2.6602381092469587,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-4.4410507427149435,15.855486529541112,-3.965575263335057,-4.473285181310294,29.72915687059416,2.7212778287749773,6.307512959118416,0.15424590039531128,726
0.0005,1e-05,0.2,1500,0.03,3,0.01,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,20.661434042995097,0.42,-0.7255826102677517,-0.3605529519019389,2.5779452745711793,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-4.269307558978031,-0.852308319985551,-1.357408842306248,-4.3028850124180344,27.162380571115694,0.9129163682450062,3.8555851779455885,0.13638594258214445,867
0.0005,1e-05,0.2,2000,0.03,5,0.001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,33.957829986000434,0.42,-0.7259228640682932,-0.45698239760735093,2.7512102129565585,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-7.037765115944579,27.70880924834291,15.71391763656001,-7.057801465512984,94.40987964038621,0.4805195962671616,12.228338910176761,0.027253470094897193,977
0.0005,3e-05,0.05,2000,0.06,3,0.01,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,26.85104143701028,0.42,-0.7274848703715872,-0.37379848761738604,2.6499942380267862,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-2.8655299676764883,3.6490740859307182,-0.6418819520357881,-2.914722558358952,22.03756330414836,1.0356042920777528,1.3563917708090762,0.1399891264044146,1296
0.001,1e-05,0.1,1500,0.03,3,0.01,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,20.851259286981076,0.42,-0.7276483423760844,-0.40010600846736755,2.6646063079302422,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-2.014773105799839,-1.1868079286023203,2.069477215181597,-2.0481735668821623,20.13984317866347,0.06264757335695356,2.872126111786362,0.02766510130746619,2298
0.001,1e-05,0.05,1000,0.06,3,0.001,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,14.531348075019196,0.42,-0.7281277080807975,-0.44343117943667687,2.6973576091746128,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-27.791177763946617,17.200313951266548,20.355743579019727,-27.810372550938624,175.51209349178336,1.3424378722069115,21.787388083757357,0.0730877627721525,1957
0.0005,1e-05,0.1,1000,0.03,3,0.01,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,14.421753853006521,0.42,-0.7290725329514405,-0.5283298171355346,2.7819426196878823,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-3.2469219903943496,3.7855436222843104,2.332624995399049,-3.2652068779082715,24.284525318501224,0.6058501734207072,3.4599964523325464,0.03856750750111498,485
0.0005,3e-05,0.1,1500,0.03,3,0.0001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,20.564609154011123,0.42,-0.7291767356851367,-0.424527422166112,2.780880506081978,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,8.299800724918622,231.86646160033868,31.19632655963384,8.277197520619069,252.84607778439639,48.765927826881786,38.787574313274014,0.869698798180866,1425
0.0005,3e-05,0.2,2000,0.06,3,0.01,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,26.680713996989653,0.42,-0.7295019149311476,-0.3755786412006794,2.6612061640515274,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-2.94369318636571,3.7158216620531714,-0.6084801147199081,-2.9934766238836796,22.237601190238696,1.165833361102071,1.733672111272665,0.12280370331535262,1871
0.0005,1e-05,0.2,1000,0.03,3,0.01,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,14.59133203100646,0.42,-0.7303523049779169,-0.5007332523962308,2.7719761112198977,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-2.506342919158725,3.3604335156867418,2.0904907477951777,-2.5288997879933346,22.07319842164994,0.3064835858949953,3.4404782576905033,0.03322255529984485,771
0.001,1e-05,0.05,1000,0.06,5,0.001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,18.191545841982588,0.42,-0.7312617214750113,-0.4809513508341972,2.6965351701269693,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-41.761112769352096,33.005653706196185,18.639695974217535,-41.77599848218066,215.6651643906513,1.3887501987602622,24.41593829470595,0.2910038904831513,1984
0.0005,1e-05,0.2,2000,0.06,3,0.001,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,26.59293332998641,0.42,-0.7318311946687515,-0.4262318006528623,2.6015478704409114,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-5.579473657897418,8.986013962537283,4.4876872419702485,-5.645966385837761,88.8019977464071,1.4338922047308273,3.941677837012283,0.08644534568924583,999
0.001,1e-05,0.05,2000,0.03,5,0.001,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,34.08574810100254,0.42,-0.7325960472664356,-0.5195275108584225,2.892706846400534,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-6.671247884326487,10.375281181432586,15.552158647429891,-6.678644662650498,98.53269161854404,0.5327814788331857,13.231834982352058,0.09164995203135934,2125
0.0005,1e-05,0.1,1500,0.03,3,0.01,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,21.0588257079944,0.42,-0.7328000235966605,-0.46098309007741134,2.742894601464058,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-3.834682947037751,7.24483650413069,-0.44595855443121196,-3.8529656848137535,26.659368211176318,2.050915910577349,2.155454305722889,0.03750983322549607,579
0.0005,1e-05,0.05,2000,0.03,3,0.01,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,26.75655597599689,0.42,-0.7330177233754075,-0.6189742254017911,2.8888094875713355,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-2.6030385897424235,-3.3253550178176092,1.568879021490498,-2.6104477035740055,19.79340581358507,0.053319697292659514,2.464007363952644,0.02492605036682825,386
0.0005,3e-05,0.1,2000,0.06,5,0.01,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,34.00780389801366,0.42,-0.7342979713897563,-0.46058094220308277,2.708518225431385,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-1.737432905929966,3.369509639612529,0.08026855597285852,-1.7625562630454223,18.331507521715118,0.08451613153759824,0.4963605560025886,0.09125064578043553,1608
0.0005,3e-05,0.05,2000,0.03,3,0.01,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,26.989678910991643,0.42,-0.7349633230127917,-0.4036623148165504,2.715472843334219,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-1.8060801575959333,5.936034639524221,1.1495251348035072,-1.863476780964267,18.653575879523896,0.08226511331333823,1.4314865776645997,0.016840559269305583,1248
0.0005,3e-05,0.1,1500,0.03,3,0.001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,20.428239207947627,0.42,-0.7350518037315271,-0.5092798563191704,2.863487422957075,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-2.0265772932820596,2.018413586194047,0.44565369794078047,-2.0294550488010485,44.088405290286474,2.6308187775220064,3.6373333128834933,0.18586892294952684,1433
0.0005,3e-05,0.2,1000,0.06,5,0.0001,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,18.635645027970895,0.42,-0.7368277878028796,-0.35592571950616797,2.665759826697938,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-38.426291257174015,-28.5341609374615,7.829651752373817,-38.421325157480375,393.9141172706999,25.156399543602195,34.48427955709266,0.2421388838902177,1687
0.001,1e-05,0.05,1000,0.03,5,0.001,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,18.67695917596575,0.42,-0.7389891675769573,-0.40734226075686825,2.7579174618262083,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-14.338319908309714,80.13270462125125,-4.511455408568609,-14.348437751826182,90.95036612337485,1.6864308221474757,22.831936345989593,0.33119698305553424,1937
0.0005,3e-05,0.2,1500,0.03,5,0.0001,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,25.880550113972276,0.42,-0.7393261490268059,-0.45396289929699113,2.794835160073919,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-29.724477699529103,-141.4998335665934,-13.340802329483479,-29.717399025171744,312.26362862615485,52.328719810706495,64.4945364025447,4.954306592672101,1735
0.0005,3e-05,0.1,2000,0.06,5,0.01,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,34.25526698201429,0.42,-0.739464684835486,-0.4024916328819276,2.6911125453805878,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-2.6493331046577584,4.863070507185517,-0.5059360572463498,-2.6932571466996498,21.72266340086891,0.9443431327682053,1.1798365964357154,0.1054200156227913,1609
0.001,3e-05,0.1,1000,0.03,3,0.001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,14.35359405798954,0.42,-0.7412387580483262,-0.4821256791675246,2.7360426741289765,0.02,-0.8764306368933518,-1.0186666652735625,3.714811909438386,-18.538613180000286,91.72736148251383,21.16540300081655,-18.56906059623367,156.4610434826405,0.9719997254073011,18.213258719575425,0.07232513918858069,103
