problem,ablation,theta_mode,theta_start_mode,theta_lambda,D_theta,theta_lr,theta_inner_steps,rho,T,checkpoint_step,count,solver_success_rate_best,solver_success_rate_mean,solver_success_rate_std,solver_success_rate_sem,solver_success_rate_ci95,greedy_success_rate_best,greedy_success_rate_mean,greedy_success_rate_std,greedy_success_rate_sem,greedy_success_rate_ci95,solver_avg_reward_best,solver_avg_reward_mean,solver_avg_reward_std,solver_avg_reward_sem,solver_avg_reward_ci95,greedy_avg_reward_best,greedy_avg_reward_mean,greedy_avg_reward_std,greedy_avg_reward_sem,greedy_avg_reward_ci95
stochastic,projection_dtheta,projection,zero,,10.0,0.001,10,1.0,3000,2940,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.12835,-2.12835,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,10.0,0.001,10,1.0,3000,2960,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.12835,-2.12835,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,10.0,0.001,10,1.0,3000,2980,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.12835,-2.12835,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,10.0,0.001,10,1.0,3000,3000,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.12835,-2.12835,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,20,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-1.9899000000000007,-1.9899000000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,40,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-1.9899000000000007,-1.9899000000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,60,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-1.9987500000000005,-1.9987500000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,80,1,0.06,0.06,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-1.9649000000000008,-1.9649000000000008,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,100,1,0.06,0.06,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-1.9649000000000008,-1.9649000000000008,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,120,1,0.06,0.06,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-1.9618000000000007,-1.9618000000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,140,1,0.06,0.06,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-1.9478500000000005,-1.9478500000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,160,1,0.05,0.05,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-1.9539000000000004,-1.9539000000000004,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,180,1,0.05,0.05,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-1.9643500000000005,-1.9643500000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,200,1,0.06,0.06,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-1.9623000000000008,-1.9623000000000008,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,220,1,0.06,0.06,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-1.9581000000000006,-1.9581000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,240,1,0.06,0.06,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-1.9619000000000006,-1.9619000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,260,1,0.06,0.06,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-1.960350000000001,-1.960350000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,280,1,0.06,0.06,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-1.9623500000000007,-1.9623500000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,300,1,0.06,0.06,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-1.9685500000000007,-1.9685500000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,320,1,0.06,0.06,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-1.9742000000000006,-1.9742000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,340,1,0.06,0.06,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-1.9798500000000008,-1.9798500000000008,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,360,1,0.07,0.07,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-1.963950000000001,-1.963950000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,380,1,0.07,0.07,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-1.9732500000000004,-1.9732500000000004,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,400,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0247000000000006,-2.0247000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,420,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0247000000000006,-2.0247000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,440,1,0.05,0.05,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0277000000000007,-2.0277000000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,460,1,0.05,0.05,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0279500000000006,-2.0279500000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,480,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0609000000000006,-2.0609000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,500,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.060450000000001,-2.060450000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,520,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.060450000000001,-2.060450000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,540,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0550000000000006,-2.0550000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,560,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0545500000000008,-2.0545500000000008,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,580,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.057750000000001,-2.057750000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,600,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0575000000000006,-2.0575000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,620,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0555000000000008,-2.0555000000000008,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,640,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0501000000000005,-2.0501000000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,660,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0501000000000005,-2.0501000000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,680,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0513500000000007,-2.0513500000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,700,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0569000000000006,-2.0569000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,720,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0635500000000007,-2.0635500000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,740,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0635500000000007,-2.0635500000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,760,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0635500000000007,-2.0635500000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,780,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0574500000000007,-2.0574500000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,800,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0574500000000007,-2.0574500000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,820,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0592000000000006,-2.0592000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,840,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0592000000000006,-2.0592000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,860,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0592000000000006,-2.0592000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,880,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0592000000000006,-2.0592000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,900,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0592000000000006,-2.0592000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,920,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0592000000000006,-2.0592000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,940,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0592000000000006,-2.0592000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,960,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.053000000000001,-2.053000000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,980,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.053000000000001,-2.053000000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1000,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.053000000000001,-2.053000000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1020,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.053000000000001,-2.053000000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1040,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0539000000000005,-2.0539000000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1060,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0539000000000005,-2.0539000000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1080,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.064600000000001,-2.064600000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1100,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.064600000000001,-2.064600000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1120,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.072050000000001,-2.072050000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1140,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.072050000000001,-2.072050000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1160,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0792500000000005,-2.0792500000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1180,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0757000000000003,-2.0757000000000003,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1200,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0757000000000003,-2.0757000000000003,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1220,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0757000000000003,-2.0757000000000003,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1240,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0757000000000003,-2.0757000000000003,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1260,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0757000000000003,-2.0757000000000003,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1280,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0757000000000003,-2.0757000000000003,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1300,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0757000000000003,-2.0757000000000003,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1320,1,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.091700000000001,-2.091700000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1340,1,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.091700000000001,-2.091700000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1360,1,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.091700000000001,-2.091700000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1380,1,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0858000000000008,-2.0858000000000008,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1400,1,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0858000000000008,-2.0858000000000008,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1420,1,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0858000000000008,-2.0858000000000008,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1440,1,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0919000000000008,-2.0919000000000008,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1460,1,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0919000000000008,-2.0919000000000008,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1480,1,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0919000000000008,-2.0919000000000008,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1500,1,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0919000000000008,-2.0919000000000008,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1520,1,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0919000000000008,-2.0919000000000008,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1540,1,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0919000000000008,-2.0919000000000008,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1560,1,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0910000000000006,-2.0910000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1580,1,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0914500000000005,-2.0914500000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1600,1,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0960000000000005,-2.0960000000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1620,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.093550000000001,-2.093550000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1640,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.093550000000001,-2.093550000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1660,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.093550000000001,-2.093550000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1680,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0972000000000004,-2.0972000000000004,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1700,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0972000000000004,-2.0972000000000004,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1720,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0963000000000007,-2.0963000000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1740,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0963000000000007,-2.0963000000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1760,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0963000000000007,-2.0963000000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1780,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0963000000000007,-2.0963000000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,projection_dtheta,projection,zero,,30.0,0.001,10,1.0,3000,1800,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0963000000000007,-2.0963000000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
