alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,batch_size,hidden_sizes,beta_reg,theta_mode,theta_optimizer,theta_start_mode,beta_update,policy_optimizer,policy_gradient,nn_seed,seed,device,status,error,elapsed_seconds,greedy_mean_steps,greedy_success_rate,greedy_avg_env_return,solver_mean_steps,solver_success_rate,solver_avg_env_return,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.0003,1e-07,0.02,20000,0.0001,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,947.2195233309758,200.0,0.0,-200.0,200.0,0.0,-200.0,-35.318876627899726,-25.207885243103792,-1.162621904064413,-35.29616425364159,93.561687042982,4.3438137358588535e-06,35.04348438640523,0.4295408456412299,1182
0.0003,3e-08,0.5,20000,0.0001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,947.2344725329895,200.0,0.0,-200.0,200.0,0.0,-200.0,-36.76112907291817,-16.00397890116767,-2.6048758965711447,-36.702075536266406,149.87996120618158,2.3354157000060155e-08,37.25402101395552,0.4430451404996792,1132
3e-05,3e-08,0.005,20000,0.0001,10,1e-08,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,947.2562581869715,200.0,0.0,-200.0,200.0,0.0,-200.0,-36.75814571654753,-16.028204862251858,-2.601883124729946,-36.699171264214186,121.5825734752988,2.623859116714426e-05,37.10674864180517,0.4430092132028034,101
0.0001,1e-08,0.5,20000,0.0003,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,947.2881542120012,200.0,0.0,-200.0,200.0,0.0,-200.0,-109.87654486061211,-47.2065161677246,-7.720226546211567,-109.81677330746797,257.89842966194584,7.73508605406971e-07,111.6277223577671,0.44320684827159723,567
3e-05,3e-08,0.005,20000,0.001,10,1e-08,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,947.2950581719924,200.0,0.0,-200.0,200.0,0.0,-200.0,-325.69631675267647,-478.2386237324333,14.459039507116366,-325.74220189714185,905.9430998443977,0.7192710228839515,564.6850864851691,0.4933054055789761,117
3e-05,1e-06,0.02,20000,0.0003,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,947.3021108260145,200.0,0.0,-200.0,200.0,0.0,-200.0,44.976037964511335,-613.9376420520498,68.6912240747432,42.19130797813125,321.05829044197407,6.054220906419629,71.89818241821791,0.7476957266454733,422
0.0001,1e-08,0.02,20000,0.0003,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,947.3067326640012,200.0,0.0,-200.0,200.0,0.0,-200.0,-109.87807352324431,-47.20039033556485,-7.721755208650064,-109.81829531527117,257.90722819379505,7.728338876044556e-07,111.62687486380344,0.44321299426885336,518
0.0001,1e-08,0.02,20000,0.001,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,947.3316885549575,200.0,0.0,-200.0,200.0,0.0,-200.0,-351.37398419021,-244.90140846537747,-11.218905943912196,-351.34867688253496,837.695451055356,0.17009256789264904,374.43851255001186,0.42579861704426725,526
0.0003,3e-07,0.1,20000,0.0003,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,947.340885526035,200.0,0.0,-200.0,200.0,0.0,-200.0,-24.41018921207997,-781.8261564523172,77.74608110525473,-25.150892901829025,279.6257382567378,2.4717277060462174e-14,211.28340017393882,0.10151091301583917,1307
0.0003,1e-08,0.5,20000,0.0001,10,1e-05,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,947.3601538729854,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.04590142564044,-13.593325814632955,-2.88964818605675,-36.97899267590307,86.24678605363619,1.9603959841175977e-08,38.99656666477983,0.44555960005006484,1040
3e-05,3e-08,0.1,20000,0.0003,10,1e-08,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,947.3958741119714,200.0,0.0,-200.0,200.0,0.0,-200.0,-99.66584373116376,-76.77735020661507,2.4904819972129504,-99.64745917122478,308.0788823315558,1.5596566165941306,695.6385749108915,0.4369195614877215,157
0.0003,1e-08,0.5,20000,0.001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,947.4214973410126,200.0,0.0,-200.0,200.0,0.0,-200.0,-367.9322323003491,-279.19232475173817,-27.777074198938394,-367.9124235875502,890.2409385995963,0.881011283821022,2043.8171778572703,0.4861515938047451,1051
0.0001,1e-08,0.02,20000,0.001,10,1e-05,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,947.422000066028,200.0,0.0,-200.0,200.0,0.0,-200.0,-375.5937968381458,-382.5808855028639,-35.48585274857008,-375.5804602008034,837.8629643766408,21.630959074663537,1513.3448698937202,0.5820769316686926,529
0.0003,1e-07,0.005,20000,0.001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,947.4291827289853,200.0,0.0,-200.0,200.0,0.0,-200.0,-184.59506381271888,-937.9576673238223,77.07083802463258,-184.8828639418506,636.7229577811981,3.776563113407056e-09,482.4405303678379,0.29132183843067605,1172
3e-05,1e-06,0.005,20000,0.0001,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,947.4456224690075,200.0,0.0,-200.0,200.0,0.0,-200.0,-34.62775328719249,-34.20672386709177,-0.4800278607240462,-34.63807852726323,160.38918515217318,0.10206495569582551,35.879859906565855,0.4244971374536908,391
0.0003,1e-07,0.1,20000,0.0003,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,947.4502354590222,200.0,0.0,-200.0,200.0,0.0,-200.0,-84.96164332929462,-251.66729424238883,17.194635102971578,-85.12467063037514,249.51552240541392,4.752639023663477e-12,185.2305055842859,0.34356944148054636,1212
0.0001,3e-08,0.005,20000,0.0003,10,1e-08,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,947.4546726160333,200.0,0.0,-200.0,200.0,0.0,-200.0,-101.41674152956833,-74.99441845787172,0.7395789768688891,-101.39477408241181,288.04556239281754,0.3048867451846614,638.2277711503399,0.8675279730564466,589
0.0003,3e-07,0.005,20000,0.001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,947.4672845770256,200.0,0.0,-200.0,200.0,0.0,-200.0,137.95118313784386,-1943.838156937496,214.0282638810872,135.218354155998,193.80593479625057,6.177120524721454e-13,227.22691619489416,0.732835126292831,1267
0.0001,3e-07,0.5,20000,0.0001,10,1e-08,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,947.4802678039996,200.0,0.0,-200.0,200.0,0.0,-200.0,-33.019297986189045,-48.13166552567685,1.0486857516337655,-33.19190390691874,86.5083356656865,4.728272557442406,22.28516405382463,2.364985947318293,845
0.0003,3e-07,0.02,20000,0.0001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,947.491056311992,200.0,0.0,-200.0,200.0,0.0,-200.0,-27.47087738859021,-91.24516941397641,6.68538303309051,-27.657045672110797,138.8665207024346,1.4092738450629688e-14,63.36727675684311,0.3338565649789928,1275
0.0001,3e-08,0.5,20000,0.0001,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,947.4970851769904,200.0,0.0,-200.0,200.0,0.0,-200.0,-36.76059019082342,-16.01074363701541,-2.6043312179187086,-36.70155870258645,102.0292222918856,4.4755020604824405e-07,37.20653091426347,0.4430306280769701,654
0.0001,3e-08,0.02,20000,0.0001,10,1e-05,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,947.5001877469476,200.0,0.0,-200.0,200.0,0.0,-200.0,-36.7602637590067,-16.0272178715756,-2.604004937111157,-36.70128602815326,86.47957083204892,6.569322896050777e-07,37.095294713701776,0.4422072367129056,608
0.0003,1e-07,0.1,20000,0.0001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,947.5816332580289,200.0,0.0,-200.0,200.0,0.0,-200.0,-30.97353635567618,-33.56631902143184,3.1827189205302977,-30.984075745073337,181.44132567975274,0.00044014637831712766,146.58116432491687,0.5098927848325042,1204
0.0001,1e-08,0.1,20000,0.001,10,1e-08,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,947.5826186140184,200.0,0.0,-200.0,200.0,0.0,-200.0,-356.27418423288793,-259.11741262199615,-16.11906762055445,-356.2478931914472,850.6290633405821,1.4226649428345755,794.0099700075882,0.4319542785447993,549
0.0001,3e-08,0.02,20000,0.0003,10,1e-05,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,947.5877125859843,200.0,0.0,-200.0,200.0,0.0,-200.0,-105.81231659450054,-70.07142281130615,-3.6559961299102057,-105.78140121290386,250.0844972686532,0.007700664806088009,136.21374181352206,0.42447384035291835,616
0.0001,1e-08,0.02,20000,0.0003,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,947.6416518180049,200.0,0.0,-200.0,200.0,0.0,-200.0,-109.87744279159786,-47.21032980669065,-7.721123500181144,-109.81767541576701,252.36675482920683,1.0492170806837286e-06,111.71219140425646,0.4429875039296862,519
3e-05,1e-06,0.1,20000,0.0001,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,947.6491585650365,200.0,0.0,-200.0,200.0,0.0,-200.0,-34.44725266410638,-33.75288878468516,-0.2918727307976744,-34.45030265319072,159.08669533246263,0.03289716391789738,2.51780723467598,0.4157798926541369,439
3e-05,1e-06,0.005,20000,0.0003,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,947.6643780990271,200.0,0.0,-200.0,200.0,0.0,-200.0,42.62537176050682,-574.5328198846942,65.22823754701064,39.90310128490489,313.3690701477609,0.43162995631552614,69.27558267457276,0.7359165444356026,398
0.0003,1e-06,0.02,20000,0.0001,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,947.666653016,200.0,0.0,-200.0,200.0,0.0,-200.0,-0.317092789127301,-324.56107975535747,33.839163882772624,-1.263617653393112,116.62173375814818,1.9036055926654118e-14,75.82240094223775,0.015253512927619865,1369
0.0001,3e-08,0.02,20000,0.0001,10,1e-08,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,947.6678568469943,200.0,0.0,-200.0,200.0,0.0,-200.0,-36.76219586814767,-16.00058183632394,-2.605936886588231,-36.703131323457555,121.75570161642878,4.003554640203406e-07,37.257643127384895,0.44305707221630863,605
0.0001,3e-08,0.5,20000,0.001,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,947.6781613089843,200.0,0.0,-200.0,200.0,0.0,-200.0,-347.9607140958068,-326.73825462104486,-7.81783089060495,-347.9654930202264,877.3206722376916,3.118054644855886,201.08658844167047,0.44325539708762446,669
3e-05,3e-07,0.005,20000,0.0003,10,1e-05,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,947.6846529099857,200.0,0.0,-200.0,200.0,0.0,-200.0,-103.41869970327689,-101.0312578951217,-1.2707587785973034,-103.42783159836443,289.983185865872,1.5096131500410315,14.597377451219419,0.4150158230562807,305
3e-05,1e-06,0.1,20000,0.0001,10,1e-05,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,947.7029162229737,200.0,0.0,-200.0,200.0,0.0,-200.0,-33.848438443511746,-33.52294043647967,0.2975826577560089,-33.942916843750396,142.65033550776047,0.07204296585769446,9.912253116101734,0.40913329933726234,441
0.0001,1e-08,0.5,20000,0.001,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,947.7153101970325,200.0,0.0,-200.0,200.0,0.0,-200.0,-351.3795922141831,-244.85684744757762,-11.224513992819091,-351.35425137456633,837.7624541999336,0.17102196983705753,376.4611426943034,0.4258048631212841,574
0.0001,1e-08,0.1,20000,0.001,10,1e-05,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,947.725972657965,200.0,0.0,-200.0,200.0,0.0,-200.0,-376.6303648070278,-399.21652446172743,-36.57974458602939,-376.6183230636758,838.0519584257627,0.5524046799662634,1721.727332870007,1.6824714707255723,552
0.0001,1e-07,0.02,20000,0.0001,10,1e-08,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,947.7444440470426,200.0,0.0,-200.0,200.0,0.0,-200.0,-31.036925547475214,-31.982812211583123,3.1193349308304414,-31.04281371585072,118.98220291014135,0.00866202873664078,160.63614494941356,0.467612434944418,701
3e-05,1e-07,0.5,20000,0.0003,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,947.7595167359686,200.0,0.0,-200.0,200.0,0.0,-200.0,-87.09643050734198,-232.12277375539466,15.059905605570933,-87.23931557600673,315.3744843756124,0.992588243945158,184.22355521838995,0.3523556949619585,278
0.0003,3e-08,0.1,20000,0.0003,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,947.8040076799807,200.0,0.0,-200.0,200.0,0.0,-200.0,-99.31054134563568,-75.82511653793414,2.84572180563671,-99.29069034932627,411.0809448505354,0.006007145091436829,727.4833429119531,0.40759007327645014,1116
0.0001,1e-08,0.5,20000,0.0003,10,1e-08,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,947.8196846380015,200.0,0.0,-200.0,200.0,0.0,-200.0,-109.8766611244168,-47.199489525581924,-7.720342917639116,-109.8168819145652,270.18966549280805,6.970091219901577e-07,111.67300198815695,0.4432295826168677,565
0.0001,1e-08,0.005,20000,0.001,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,947.8221631380147,200.0,0.0,-200.0,200.0,0.0,-200.0,-351.36670687045694,-244.9433741065855,-11.211628697920837,-351.34142522741257,837.878779096645,0.1718139940106089,376.37713905328826,0.4257895537647438,502
3e-05,1e-07,0.005,20000,0.001,10,1e-08,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,947.8264131749747,200.0,0.0,-200.0,200.0,0.0,-200.0,-342.67910872601624,-336.5272806567937,-2.524287774156611,-342.6801335511366,1005.1471990982726,0.13045423619778468,34.91150358855713,0.42124038696936006,213
3e-05,1e-06,0.02,20000,0.0003,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,947.8303743440192,200.0,0.0,-200.0,200.0,0.0,-200.0,34.30015478278252,-762.4108630257381,69.99688621039901,31.678161510387895,244.6572966484222,111.95450532472401,83.97661481758509,3.9365421756427694,423
0.0001,3e-08,0.5,20000,0.0001,10,1e-08,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,947.873563850997,200.0,0.0,-200.0,200.0,0.0,-200.0,-36.7606484876841,-16.007731005866077,-2.604389506653234,-36.70160718145167,121.70743241725233,4.019794828645697e-07,37.247764142375466,0.44303866541625786,653
0.0003,1e-06,0.5,20000,0.0003,10,1e-08,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,947.8783900880371,200.0,0.0,-200.0,200.0,0.0,-200.0,-95.23004907589608,-140.49255186501455,6.8576204488282295,-95.5921127628309,385.35491369417616,1.1997386241097092,31.1583387935522,3.23115776490729,1429
3e-05,1e-08,0.5,20000,0.001,10,1e-08,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,947.8839439570147,200.0,0.0,-200.0,200.0,0.0,-200.0,-357.5472413664831,-319.8383108068889,-17.398813676423995,-357.5445043233561,942.0266320260436,2.126805897016622,250.5166419931491,1.488862926206039,93
0.0001,3e-08,0.5,20000,0.0003,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,947.8884498790139,200.0,0.0,-200.0,200.0,0.0,-200.0,-100.6063069351646,-75.22115083955411,1.550012726728888,-100.58472987671465,260.40002004567276,0.26135174808016437,715.5800278885514,0.4401016105906197,662
3e-05,1e-06,0.02,20000,0.001,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,947.896127740969,200.0,0.0,-200.0,200.0,0.0,-200.0,-340.95984602360767,-337.11082658120915,-0.8053622576481879,-340.96026390931206,903.1017104335846,0.03237896673343191,206.5946963383786,0.46531435274607447,430
3e-05,1e-08,0.1,20000,0.0003,10,1e-08,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,947.9026119420014,200.0,0.0,-200.0,200.0,0.0,-200.0,-109.86442549456555,-47.28076736605766,-7.708101179111795,-109.80473494470544,270.28435537283224,7.828493906297953e-05,111.10824051203284,0.4431805199161828,61
0.0001,1e-08,0.1,20000,0.0001,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,947.922385059006,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.04763268034684,-13.585022985459993,-2.891373756587689,-36.980696885176926,90.88665273587858,3.280296778784969e-07,38.98289582262324,0.446325670734078,536
3e-05,1e-07,0.5,20000,0.001,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,947.9560151079786,200.0,0.0,-200.0,200.0,0.0,-200.0,-344.26259373074015,-334.5745041438532,-4.108682907825691,-344.2623858584574,984.4282562944869,0.08372508402980916,34.82768091916879,0.4544434488789911,286
0.0003,1e-06,0.1,20000,0.0003,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,947.9668741350179,200.0,0.0,-200.0,200.0,0.0,-200.0,38.26096343080532,-510.3576758179211,58.21543603026748,35.52532111197695,133.04975190672218,5.8605528650281714e-15,61.76403799580258,0.7340442129363588,1401
0.0001,3e-07,0.005,20000,0.001,10,1e-08,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,947.9951845890027,200.0,0.0,-200.0,200.0,0.0,-200.0,135.92846412970582,-1913.9691264447442,210.90406050495992,133.1958034996792,405.46750457015423,0.011668010482994347,224.03556355332705,1.147474887220954,789
3e-05,1e-06,0.02,20000,0.0001,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,948.0051105660386,200.0,0.0,-200.0,200.0,0.0,-200.0,-34.450406237013894,-33.773842481915345,-0.2951556386471105,-34.45354922878359,153.58713063642153,0.0280875356726836,2.6181143222733034,0.4158201592171456,415
0.0001,3e-08,0.005,20000,0.001,10,1e-08,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,948.0103484949796,200.0,0.0,-200.0,200.0,0.0,-200.0,-348.1786786992143,-303.27786900975195,-8.023395038637592,-348.1758751472945,877.3749251412254,2.098298409767414,157.60436157665532,0.45603601377973524,597
3e-05,3e-07,0.5,20000,0.0003,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,948.0452522899723,200.0,0.0,-200.0,200.0,0.0,-200.0,-29.05729770047806,-744.316579013971,73.09913140711495,-29.761080753385954,295.9814977757004,4.9271725380264755,207.0263801551459,0.12452377245492709,375
0.0003,1e-07,0.5,20000,0.001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,948.0647500740015,200.0,0.0,-200.0,200.0,0.0,-200.0,-172.35629532693576,-1248.0245623282717,110.3553897790547,-172.73720213847105,886.1957337813428,0.40227183910513925,531.6074607175509,1.9220755183252953,1244
0.0001,1e-06,0.005,20000,0.001,10,1e-08,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,948.1010170640075,200.0,0.0,-200.0,200.0,0.0,-200.0,-4.190003214533348,1162.7218983901805,-117.78197126099708,-5.2181925053844225,516.1706244651537,0.022257014552104912,247.94730388231244,0.02629869581437013,885
0.0001,1e-06,0.02,20000,0.0003,10,1e-05,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,948.1031827940024,200.0,0.0,-200.0,200.0,0.0,-200.0,-93.80681984690676,-152.75392530760115,8.323716796137338,-94.10920485945672,293.1163767445862,0.004674616063356255,35.508072176233355,0.6422053096540935,904
0.0001,3e-08,0.005,20000,0.0001,10,1e-08,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,948.1060158559703,200.0,0.0,-200.0,200.0,0.0,-200.0,-36.76224423023019,-16.000358635938266,-2.6059852486538984,-36.7031789600265,121.75282072036006,4.0029645796482454e-07,37.25866829385098,0.4430576475177069,581
3e-05,3e-07,0.005,20000,0.0003,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,948.2241721280152,200.0,0.0,-200.0,200.0,0.0,-200.0,-104.22761439025912,-100.89753447932394,-2.0735828461079358,-104.23503279354655,323.04892989860843,1.735828475495994,77.32588920445158,0.42051807120463286,303
0.0001,1e-08,0.005,20000,0.001,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,948.2440304069896,200.0,0.0,-200.0,200.0,0.0,-200.0,-351.3599408619622,-244.90044830819872,-11.204865826257533,-351.3346377148513,830.095410586231,0.14452321029679482,356.38330435675334,0.4250384276960978,503
0.0003,3e-08,0.02,20000,0.0001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,948.247860789008,200.0,0.0,-200.0,200.0,0.0,-200.0,-36.76267403666662,-15.996689036041488,-2.606420859887714,-36.7035968030827,149.6798357137989,2.3291719509860297e-08,37.265050101789505,0.44306351237934444,1084
0.0001,3e-08,0.02,20000,0.0003,10,1e-08,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,948.2503340990515,200.0,0.0,-200.0,200.0,0.0,-200.0,-101.42474421052692,-74.99396243941601,0.731576305749086,-101.40277396077542,287.8683373293581,0.3036320127115547,637.6917870896282,0.8763108883973293,612
0.0003,1e-06,0.02,20000,0.001,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,948.2806196609745,200.0,0.0,-200.0,200.0,0.0,-200.0,-4.499403157388315,1166.101485771206,-117.8705079831692,-5.533185346723485,379.31465460937096,0.23269659497618284,246.95806028791375,0.07662228491320146,1385
0.0001,3e-08,0.005,20000,0.0001,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,948.2968900400447,200.0,0.0,-200.0,200.0,0.0,-200.0,-36.76184303027886,-16.008409518547115,-2.605584124717739,-36.702803999481034,91.5937869972054,6.230818321294261e-07,37.09441553139365,0.4429711164634797,583
0.0001,3e-08,0.1,20000,0.0001,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,948.352710258041,200.0,0.0,-200.0,200.0,0.0,-200.0,-36.761535069488914,-16.00974365050022,-2.6052761640322615,-36.70250037465988,91.5932730288692,6.237670018035144e-07,37.09269399629303,0.4429674495103393,630
3e-05,1e-06,0.005,20000,0.001,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,948.3676367909648,200.0,0.0,-200.0,200.0,0.0,-200.0,-340.8394214211322,-338.6980424019938,-0.6858045042245393,-340.8409471569211,870.7742323216751,0.013458216982036317,8.406235976921792,0.6405302072857793,407
0.0003,3e-08,0.5,20000,0.001,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,948.385937271989,200.0,0.0,-200.0,200.0,0.0,-200.0,-347.6916171205447,-285.3537364670143,-7.536382585581332,-347.6757296508025,842.5385383003655,0.055647474515586055,168.23718682987553,0.42069520953343986,1151
